Hydrolab MS5 46008
"Log File Name : Bird_Pond_2022_46008"
"Setup Date (M/D/YYYY) : 6/16/2022"
"Setup Time (HH:MM:SS) : 11:37:49"
"Starting Date (M/D/YYYY) : 6/16/2022"
"Starting Time (HH:MM:SS) : 16:00:00"
"Stopping Date (M/D/YYYY) : 9/15/2022"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO%",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","Sat",""

"Power loss from 010170 000000 to 081122 115946"
"Late probe turn on at 081122 115946"
"Power loss from 010170 000000 to 081122 115952"
"Late probe turn on at 081122 115952"
"Power loss from 010170 000000 to 081122 115957"
"Late probe turn on at 081122 115957"
"Power loss from 010170 000000 to 081122 125936"
"Late probe turn on at 081122 125936"
"Power loss from 010170 000000 to 081122 125941"
"Late probe turn on at 081122 125941"
"Power loss from 010170 000000 to 081122 125946"
"Late probe turn on at 081122 125946"
"Power loss from 010170 000000 to 081122 125951"
"Late probe turn on at 081122 125951"
"Power loss from 010170 000000 to 081122 125957"
"Late probe turn on at 081122 125957"
"Power loss from 010170 000000 to 081122 135936"
"Late probe turn on at 081122 135936"
"Power loss from 010170 000000 to 081122 135941"
"Late probe turn on at 081122 135941"
"Power loss from 010170 000000 to 081122 135946"
"Late probe turn on at 081122 135946"
"Power loss from 010170 000000 to 081122 135952"
"Late probe turn on at 081122 135952"
"Power loss from 010170 000000 to 081122 135957"
"Late probe turn on at 081122 135957"
"Power loss from 010170 000000 to 081122 145936"
"Late probe turn on at 081122 145936"
"Power loss from 010170 000000 to 081122 145941"
"Late probe turn on at 081122 145941"
"Power loss from 010170 000000 to 081122 145946"
"Late probe turn on at 081122 145946"
"Power loss from 010170 000000 to 081122 145951"
"Late probe turn on at 081122 145951"
"Power loss from 010170 000000 to 081122 145957"
"Late probe turn on at 081122 145957"
"Power loss from 010170 000000 to 081122 155936"
"Late probe turn on at 081122 155936"
"Power loss from 010170 000000 to 081122 155941"
"Late probe turn on at 081122 155941"
"Power loss from 010170 000000 to 081122 155946"
"Late probe turn on at 081122 155946"
"Power loss from 010170 000000 to 081122 155952"
"Late probe turn on at 081122 155952"
"Power loss from 010170 000000 to 081122 155957"
"Late probe turn on at 081122 155957"
"Power loss from 010170 000000 to 081122 165936"
"Late probe turn on at 081122 165936"
"Power loss from 010170 000000 to 081122 165941"
"Late probe turn on at 081122 165941"
"Power loss from 010170 000000 to 081122 165946"
"Late probe turn on at 081122 165946"
"Power loss from 010170 000000 to 081122 165951"
"Late probe turn on at 081122 165951"
"Power loss from 010170 000000 to 081122 165956"
"Late probe turn on at 081122 165956"
"Power loss from 010170 000000 to 081122 175936"
"Late probe turn on at 081122 175936"
"Power loss from 010170 000000 to 081122 175941"
"Late probe turn on at 081122 175941"
"Power loss from 010170 000000 to 081122 175947"
"Late probe turn on at 081122 175947"
"Power loss from 010170 000000 to 081122 175952"
"Late probe turn on at 081122 175952"
"Power loss from 010170 000000 to 081122 175957"
"Late probe turn on at 081122 175957"
"Power loss from 010170 000000 to 081122 185936"
"Late probe turn on at 081122 185936"
"Power loss from 010170 000000 to 081122 185941"
"Late probe turn on at 081122 185941"
"Power loss from 010170 000000 to 081122 185946"
"Late probe turn on at 081122 185946"
"Power loss from 010170 000000 to 081122 185952"
"Late probe turn on at 081122 185952"
"Power loss from 010170 000000 to 081122 185957"
"Late probe turn on at 081122 185957"
"Power loss from 010170 000000 to 081122 195936"
"Late probe turn on at 081122 195936"
"Power loss from 010170 000000 to 081122 195941"
"Late probe turn on at 081122 195941"
"Power loss from 010170 000000 to 081122 195947"
"Late probe turn on at 081122 195947"
"Power loss from 010170 000000 to 081122 195952"
"Late probe turn on at 081122 195952"
"Power loss from 010170 000000 to 081122 195957"
"Late probe turn on at 081122 195957"
"Power loss from 010170 000000 to 081122 205936"
"Late probe turn on at 081122 205936"
"Power loss from 010170 000000 to 081122 205941"
"Late probe turn on at 081122 205941"
"Power loss from 010170 000000 to 081122 205946"
"Late probe turn on at 081122 205946"
"Power loss from 010170 000000 to 081122 205952"
"Late probe turn on at 081122 205952"
"Power loss from 010170 000000 to 081122 205957"
"Late probe turn on at 081122 205957"
"Power loss from 010170 000000 to 081122 215936"
"Late probe turn on at 081122 215936"
"Power loss from 010170 000000 to 081122 215941"
"Late probe turn on at 081122 215941"
"Power loss from 010170 000000 to 081122 215947"
"Late probe turn on at 081122 215947"
"Power loss from 010170 000000 to 081122 215952"
"Late probe turn on at 081122 215952"
"Power loss from 010170 000000 to 081122 215957"
"Late probe turn on at 081122 215957"
"Power loss from 010170 000000 to 081122 225936"
"Late probe turn on at 081122 225936"
"Power loss from 010170 000000 to 081122 225941"
"Late probe turn on at 081122 225941"
"Power loss from 010170 000000 to 081122 225946"
"Late probe turn on at 081122 225946"
"Power loss from 010170 000000 to 081122 225952"
"Late probe turn on at 081122 225952"
"Power loss from 010170 000000 to 081122 225957"
"Late probe turn on at 081122 225957"
"Power loss from 010170 000000 to 081122 235936"
"Late probe turn on at 081122 235936"
"Power loss from 010170 000000 to 081122 235941"
"Late probe turn on at 081122 235941"
"Power loss from 010170 000000 to 081122 235947"
"Late probe turn on at 081122 235947"
"Power loss from 010170 000000 to 081122 235952"
"Late probe turn on at 081122 235952"
"Power loss from 010170 000000 to 081122 235957"
"Late probe turn on at 081122 235957"
"Power loss from 010170 000000 to 081222 005936"
"Late probe turn on at 081222 005936"
"Power loss from 010170 000000 to 081222 005941"
"Late probe turn on at 081222 005941"
"Power loss from 010170 000000 to 081222 005946"
"Late probe turn on at 081222 005946"
"Power loss from 010170 000000 to 081222 005951"
"Late probe turn on at 081222 005951"
"Power loss from 010170 000000 to 081222 005956"
"Late probe turn on at 081222 005956"
"Power loss from 010170 000000 to 081222 015937"
"Late probe turn on at 081222 015937"
"Power loss from 010170 000000 to 081222 015942"
"Late probe turn on at 081222 015942"
"Power loss from 010170 000000 to 081222 015947"
"Late probe turn on at 081222 015947"
"Power loss from 010170 000000 to 081222 015952"
"Late probe turn on at 081222 015952"
"Power loss from 010170 000000 to 081222 015957"
"Late probe turn on at 081222 015957"
"Power loss from 010170 000000 to 081222 025937"
"Late probe turn on at 081222 025937"
"Power loss from 010170 000000 to 081222 025942"
"Late probe turn on at 081222 025942"
"Power loss from 010170 000000 to 081222 025947"
"Late probe turn on at 081222 025947"
"Power loss from 010170 000000 to 081222 025952"
"Late probe turn on at 081222 025952"
"Power loss from 010170 000000 to 081222 025957"
"Late probe turn on at 081222 025957"
"Power loss from 010170 000000 to 081222 035937"
"Late probe turn on at 081222 035937"
"Power loss from 010170 000000 to 081222 035942"
"Late probe turn on at 081222 035942"
"Power loss from 010170 000000 to 081222 035947"
"Late probe turn on at 081222 035947"
"Power loss from 010170 000000 to 081222 035952"
"Late probe turn on at 081222 035952"
"Power loss from 010170 000000 to 081222 035957"
"Late probe turn on at 081222 035957"
"Power loss from 010170 000000 to 081222 045937"
"Late probe turn on at 081222 045937"
"Power loss from 010170 000000 to 081222 045942"
"Late probe turn on at 081222 045942"
"Power loss from 010170 000000 to 081222 045947"
"Late probe turn on at 081222 045947"
"Power loss from 010170 000000 to 081222 045952"
"Late probe turn on at 081222 045952"
"Power loss from 010170 000000 to 081222 045957"
"Late probe turn on at 081222 045957"
"Power loss from 010170 000000 to 081222 055937"
"Late probe turn on at 081222 055937"
"Power loss from 010170 000000 to 081222 055942"
"Late probe turn on at 081222 055942"
"Power loss from 010170 000000 to 081222 055947"
"Late probe turn on at 081222 055947"
"Power loss from 010170 000000 to 081222 055952"
"Late probe turn on at 081222 055952"
"Power loss from 010170 000000 to 081222 055957"
"Late probe turn on at 081222 055957"
"Power loss from 010170 000000 to 081222 065937"
"Late probe turn on at 081222 065937"
"Power loss from 010170 000000 to 081222 065942"
"Late probe turn on at 081222 065942"
"Power loss from 010170 000000 to 081222 065947"
"Late probe turn on at 081222 065947"
"Power loss from 010170 000000 to 081222 065952"
"Late probe turn on at 081222 065952"
"Power loss from 010170 000000 to 081222 065957"
"Late probe turn on at 081222 065957"
"Power loss from 010170 000000 to 081222 075937"
"Late probe turn on at 081222 075937"
"Power loss from 010170 000000 to 081222 075942"
"Late probe turn on at 081222 075942"
"Power loss from 010170 000000 to 081222 075947"
"Late probe turn on at 081222 075947"
"Power loss from 010170 000000 to 081222 075952"
"Late probe turn on at 081222 075952"
"Power loss from 010170 000000 to 081222 075957"
"Late probe turn on at 081222 075957"
"Power loss from 010170 000000 to 081222 085937"
"Late probe turn on at 081222 085937"
"Power loss from 010170 000000 to 081222 085942"
"Late probe turn on at 081222 085942"
"Power loss from 010170 000000 to 081222 085947"
"Late probe turn on at 081222 085947"
"Power loss from 010170 000000 to 081222 085952"
"Late probe turn on at 081222 085952"
"Power loss from 010170 000000 to 081222 085958"
"Late probe turn on at 081222 085958"
"Power loss from 010170 000000 to 081222 095937"
"Late probe turn on at 081222 095937"
"Power loss from 010170 000000 to 081222 095942"
"Late probe turn on at 081222 095942"
"Power loss from 010170 000000 to 081222 095947"
"Late probe turn on at 081222 095947"
"Power loss from 010170 000000 to 081222 095952"
"Late probe turn on at 081222 095952"
"Power loss from 010170 000000 to 081222 095957"
"Late probe turn on at 081222 095957"
"Power loss from 010170 000000 to 081222 105937"
"Late probe turn on at 081222 105937"
"Power loss from 010170 000000 to 081222 105942"
"Late probe turn on at 081222 105942"
"Power loss from 010170 000000 to 081222 105947"
"Late probe turn on at 081222 105947"
"Power loss from 010170 000000 to 081222 105952"
"Late probe turn on at 081222 105952"
"Power loss from 010170 000000 to 081222 105957"
"Late probe turn on at 081222 105957"
"Power loss from 010170 000000 to 081222 115937"
"Late probe turn on at 081222 115937"
"Power loss from 010170 000000 to 081222 115942"
"Late probe turn on at 081222 115942"
"Power loss from 010170 000000 to 081222 115947"
"Late probe turn on at 081222 115947"
"Power loss from 010170 000000 to 081222 115952"
"Late probe turn on at 081222 115952"
"Power loss from 010170 000000 to 081222 115957"
"Late probe turn on at 081222 115957"
"Power loss from 010170 000000 to 081222 125937"
"Late probe turn on at 081222 125937"
"Power loss from 010170 000000 to 081222 125942"
"Late probe turn on at 081222 125942"
"Power loss from 010170 000000 to 081222 125947"
"Late probe turn on at 081222 125947"
"Power loss from 010170 000000 to 081222 125952"
"Late probe turn on at 081222 125952"
"Power loss from 010170 000000 to 081222 125957"
"Late probe turn on at 081222 125957"
"Power loss from 010170 000000 to 081222 135937"
"Late probe turn on at 081222 135937"
"Power loss from 010170 000000 to 081222 135942"
"Late probe turn on at 081222 135942"
"Power loss from 010170 000000 to 081222 135947"
"Late probe turn on at 081222 135947"
"Power loss from 010170 000000 to 081222 135952"
"Late probe turn on at 081222 135952"
"Power loss from 010170 000000 to 081222 135957"
"Late probe turn on at 081222 135957"
"Power loss from 010170 000000 to 081222 145937"
"Late probe turn on at 081222 145937"
"Power loss from 010170 000000 to 081222 145942"
"Late probe turn on at 081222 145942"
"Power loss from 010170 000000 to 081222 145947"
"Late probe turn on at 081222 145947"
"Power loss from 010170 000000 to 081222 145952"
"Late probe turn on at 081222 145952"
"Power loss from 010170 000000 to 081222 145957"
"Late probe turn on at 081222 145957"
"Power loss from 010170 000000 to 081222 155937"
"Late probe turn on at 081222 155937"
"Power loss from 010170 000000 to 081222 155942"
"Late probe turn on at 081222 155942"
"Power loss from 010170 000000 to 081222 155947"
"Late probe turn on at 081222 155947"
"Power loss from 010170 000000 to 081222 155952"
"Late probe turn on at 081222 155952"
"Power loss from 010170 000000 to 081222 155957"
"Late probe turn on at 081222 155957"
"Power loss from 010170 000000 to 081222 165937"
"Late probe turn on at 081222 165937"
"Power loss from 010170 000000 to 081222 165942"
"Late probe turn on at 081222 165942"
"Power loss from 010170 000000 to 081222 165947"
"Late probe turn on at 081222 165947"
"Power loss from 010170 000000 to 081222 165952"
"Late probe turn on at 081222 165952"
"Power loss from 010170 000000 to 081222 165957"
"Late probe turn on at 081222 165957"
"Power loss from 010170 000000 to 081222 175937"
"Late probe turn on at 081222 175937"
"Power loss from 010170 000000 to 081222 175942"
"Late probe turn on at 081222 175942"
"Power loss from 010170 000000 to 081222 175947"
"Late probe turn on at 081222 175947"
"Power loss from 010170 000000 to 081222 175952"
"Late probe turn on at 081222 175952"
"Power loss from 010170 000000 to 081222 175957"
"Late probe turn on at 081222 175957"
"Power loss from 010170 000000 to 081222 185937"
"Late probe turn on at 081222 185937"
"Power loss from 010170 000000 to 081222 185942"
"Late probe turn on at 081222 185942"
"Power loss from 010170 000000 to 081222 185947"
"Late probe turn on at 081222 185947"
"Power loss from 010170 000000 to 081222 185952"
"Late probe turn on at 081222 185952"
"Power loss from 010170 000000 to 081222 185958"
"Late probe turn on at 081222 185958"
"Power loss from 010170 000000 to 081222 195937"
"Late probe turn on at 081222 195937"
"Power loss from 010170 000000 to 081222 195942"
"Late probe turn on at 081222 195942"
"Power loss from 010170 000000 to 081222 195947"
"Late probe turn on at 081222 195947"
"Power loss from 010170 000000 to 081222 195952"
"Late probe turn on at 081222 195952"
"Power loss from 010170 000000 to 081222 195957"
"Late probe turn on at 081222 195957"
"Power loss from 010170 000000 to 081222 205937"
"Late probe turn on at 081222 205937"
"Power loss from 010170 000000 to 081222 205942"
"Late probe turn on at 081222 205942"
"Power loss from 010170 000000 to 081222 205947"
"Late probe turn on at 081222 205947"
"Power loss from 010170 000000 to 081222 205952"
"Late probe turn on at 081222 205952"
"Power loss from 010170 000000 to 081222 205957"
