HYDROLAB MS5 65979,,,,,,,
Log File Name : Vodel_Lake_Outlet_2022_65979,,,,,,,
Setup Date (M/D/YYYY) : 6/17/2022,,,,,,,
Setup Time (HH:MM:SS) : 13:10:27,,,,,,,
Starting Date (M/D/YYYY) : 6/17/2022,,,,,,,
Starting Time (HH:MM:SS) : 15:00:00,,,,,,,
Stopping Date (M/D/YYYY) : 9/15/2022,,,,,,,
Stopping Time (HH:MM:SS) : 12:00:00,,,,,,,
Interval (HH:MM:SS) : 01:00:00,,,,,,,
Sensor warmup (HH:MM:SS) : 00:00:30,,,,,,,
Circltr warmup (HH:MM:SS) : 00:00:30,,,,,,,
,,,,,,,
Date,Time,Temp,pH,SpCond,TurbSC,LDO,
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,mg/l,LoggerID
,,,,,,,
Power loss from 010170 000000 to 072422 015938,,,,,,,
Late probe turn on at 072422 015938,,,,,,,
Power loss from 010170 000000 to 072422 015942,,,,,,,
Late probe turn on at 072422 015942,,,,,,,
Power loss from 010170 000000 to 072422 015947,,,,,,,
Late probe turn on at 072422 015947,,,,,,,
Power loss from 010170 000000 to 072422 015951,,,,,,,
Late probe turn on at 072422 015951,,,,,,,
Power loss from 010170 000000 to 072422 015956,,,,,,,
Late probe turn on at 072422 015956,,,,,,,
Power loss from 010170 000000 to 072422 020000,,,,,,,
Late probe turn on at 072422 020000,,,,,,,
7/24/2022,2:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 025933,,,,,,,
Late probe turn on at 072422 025933,,,,,,,
Power loss from 010170 000000 to 072422 025938,,,,,,,
Late probe turn on at 072422 025938,,,,,,,
Power loss from 010170 000000 to 072422 025942,,,,,,,
Late probe turn on at 072422 025942,,,,,,,
Power loss from 010170 000000 to 072422 025947,,,,,,,
Late probe turn on at 072422 025947,,,,,,,
Power loss from 010170 000000 to 072422 025951,,,,,,,
Late probe turn on at 072422 025951,,,,,,,
Power loss from 010170 000000 to 072422 025956,,,,,,,
Late probe turn on at 072422 025956,,,,,,,
Power loss from 010170 000000 to 072422 030000,,,,,,,
Late probe turn on at 072422 030000,,,,,,,
7/24/2022,3:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 035933,,,,,,,
Late probe turn on at 072422 035933,,,,,,,
Power loss from 010170 000000 to 072422 035937,,,,,,,
Late probe turn on at 072422 035937,,,,,,,
Power loss from 010170 000000 to 072422 035942,,,,,,,
Late probe turn on at 072422 035942,,,,,,,
Power loss from 010170 000000 to 072422 035946,,,,,,,
Late probe turn on at 072422 035946,,,,,,,
Power loss from 010170 000000 to 072422 035951,,,,,,,
Late probe turn on at 072422 035951,,,,,,,
Power loss from 010170 000000 to 072422 035955,,,,,,,
Late probe turn on at 072422 035955,,,,,,,
Power loss from 010170 000000 to 072422 040000,,,,,,,
Late probe turn on at 072422 040000,,,,,,,
7/24/2022,4:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 045933,,,,,,,
Late probe turn on at 072422 045933,,,,,,,
Power loss from 010170 000000 to 072422 045937,,,,,,,
Late probe turn on at 072422 045937,,,,,,,
Power loss from 010170 000000 to 072422 045941,,,,,,,
Late probe turn on at 072422 045941,,,,,,,
Power loss from 010170 000000 to 072422 045946,,,,,,,
Late probe turn on at 072422 045946,,,,,,,
Power loss from 010170 000000 to 072422 045950,,,,,,,
Late probe turn on at 072422 045950,,,,,,,
Power loss from 010170 000000 to 072422 045955,,,,,,,
Late probe turn on at 072422 045955,,,,,,,
Power loss from 010170 000000 to 072422 045959,,,,,,,
Late probe turn on at 072422 045959,,,,,,,
Power loss from 010170 000000 to 072422 055933,,,,,,,
Late probe turn on at 072422 055933,,,,,,,
Power loss from 010170 000000 to 072422 055937,,,,,,,
Late probe turn on at 072422 055937,,,,,,,
Power loss from 010170 000000 to 072422 055942,,,,,,,
Late probe turn on at 072422 055942,,,,,,,
Power loss from 010170 000000 to 072422 055946,,,,,,,
Late probe turn on at 072422 055946,,,,,,,
Power loss from 010170 000000 to 072422 055951,,,,,,,
Late probe turn on at 072422 055951,,,,,,,
Power loss from 010170 000000 to 072422 055955,,,,,,,
Late probe turn on at 072422 055955,,,,,,,
Power loss from 010170 000000 to 072422 060000,,,,,,,
Late probe turn on at 072422 060000,,,,,,,
7/24/2022,6:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 065933,,,,,,,
Late probe turn on at 072422 065933,,,,,,,
Power loss from 010170 000000 to 072422 065937,,,,,,,
Late probe turn on at 072422 065937,,,,,,,
Power loss from 010170 000000 to 072422 065942,,,,,,,
Late probe turn on at 072422 065942,,,,,,,
Power loss from 010170 000000 to 072422 065946,,,,,,,
Late probe turn on at 072422 065946,,,,,,,
Power loss from 010170 000000 to 072422 065951,,,,,,,
Late probe turn on at 072422 065951,,,,,,,
Power loss from 010170 000000 to 072422 065955,,,,,,,
Late probe turn on at 072422 065955,,,,,,,
Power loss from 010170 000000 to 072422 070000,,,,,,,
Late probe turn on at 072422 070000,,,,,,,
7/24/2022,7:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 075933,,,,,,,
Late probe turn on at 072422 075933,,,,,,,
Power loss from 010170 000000 to 072422 075937,,,,,,,
Late probe turn on at 072422 075937,,,,,,,
Power loss from 010170 000000 to 072422 075942,,,,,,,
Late probe turn on at 072422 075942,,,,,,,
Power loss from 010170 000000 to 072422 075946,,,,,,,
Late probe turn on at 072422 075946,,,,,,,
Power loss from 010170 000000 to 072422 075951,,,,,,,
Late probe turn on at 072422 075951,,,,,,,
Power loss from 010170 000000 to 072422 075955,,,,,,,
Late probe turn on at 072422 075955,,,,,,,
Power loss from 010170 000000 to 072422 080000,,,,,,,
Late probe turn on at 072422 080000,,,,,,,
7/24/2022,8:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 085933,,,,,,,
Late probe turn on at 072422 085933,,,,,,,
Power loss from 010170 000000 to 072422 085937,,,,,,,
Late probe turn on at 072422 085937,,,,,,,
Power loss from 010170 000000 to 072422 085942,,,,,,,
Late probe turn on at 072422 085942,,,,,,,
Power loss from 010170 000000 to 072422 085946,,,,,,,
Late probe turn on at 072422 085946,,,,,,,
Power loss from 010170 000000 to 072422 085950,,,,,,,
Late probe turn on at 072422 085950,,,,,,,
Power loss from 010170 000000 to 072422 085955,,,,,,,
Late probe turn on at 072422 085955,,,,,,,
Power loss from 010170 000000 to 072422 085959,,,,,,,
Late probe turn on at 072422 085959,,,,,,,
Power loss from 010170 000000 to 072422 095933,,,,,,,
Late probe turn on at 072422 095933,,,,,,,
Power loss from 010170 000000 to 072422 095937,,,,,,,
Late probe turn on at 072422 095937,,,,,,,
Power loss from 010170 000000 to 072422 095942,,,,,,,
Late probe turn on at 072422 095942,,,,,,,
Power loss from 010170 000000 to 072422 095946,,,,,,,
Late probe turn on at 072422 095946,,,,,,,
Power loss from 010170 000000 to 072422 095951,,,,,,,
Late probe turn on at 072422 095951,,,,,,,
Power loss from 010170 000000 to 072422 095955,,,,,,,
Late probe turn on at 072422 095955,,,,,,,
Power loss from 010170 000000 to 072422 100000,,,,,,,
Late probe turn on at 072422 100000,,,,,,,
7/24/2022,10:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 105933,,,,,,,
Late probe turn on at 072422 105933,,,,,,,
Power loss from 010170 000000 to 072422 105937,,,,,,,
Late probe turn on at 072422 105937,,,,,,,
Power loss from 010170 000000 to 072422 105942,,,,,,,
Late probe turn on at 072422 105942,,,,,,,
Power loss from 010170 000000 to 072422 105946,,,,,,,
Late probe turn on at 072422 105946,,,,,,,
Power loss from 010170 000000 to 072422 105951,,,,,,,
Late probe turn on at 072422 105951,,,,,,,
Power loss from 010170 000000 to 072422 105955,,,,,,,
Late probe turn on at 072422 105955,,,,,,,
Power loss from 010170 000000 to 072422 110000,,,,,,,
Late probe turn on at 072422 110000,,,,,,,
7/24/2022,11:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 115933,,,,,,,
Late probe turn on at 072422 115933,,,,,,,
Power loss from 010170 000000 to 072422 115937,,,,,,,
Late probe turn on at 072422 115937,,,,,,,
Power loss from 010170 000000 to 072422 115942,,,,,,,
Late probe turn on at 072422 115942,,,,,,,
Power loss from 010170 000000 to 072422 115946,,,,,,,
Late probe turn on at 072422 115946,,,,,,,
Power loss from 010170 000000 to 072422 115951,,,,,,,
Late probe turn on at 072422 115951,,,,,,,
Power loss from 010170 000000 to 072422 115955,,,,,,,
Late probe turn on at 072422 115955,,,,,,,
Power loss from 010170 000000 to 072422 120000,,,,,,,
Late probe turn on at 072422 120000,,,,,,,
7/24/2022,12:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 125933,,,,,,,
Late probe turn on at 072422 125933,,,,,,,
Power loss from 010170 000000 to 072422 125937,,,,,,,
Late probe turn on at 072422 125937,,,,,,,
Power loss from 010170 000000 to 072422 125942,,,,,,,
Late probe turn on at 072422 125942,,,,,,,
Power loss from 010170 000000 to 072422 125946,,,,,,,
Late probe turn on at 072422 125946,,,,,,,
Power loss from 010170 000000 to 072422 125951,,,,,,,
Late probe turn on at 072422 125951,,,,,,,
Power loss from 010170 000000 to 072422 125955,,,,,,,
Late probe turn on at 072422 125955,,,,,,,
Power loss from 010170 000000 to 072422 130000,,,,,,,
Late probe turn on at 072422 130000,,,,,,,
7/24/2022,13:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 135933,,,,,,,
Late probe turn on at 072422 135933,,,,,,,
Power loss from 010170 000000 to 072422 135937,,,,,,,
Late probe turn on at 072422 135937,,,,,,,
Power loss from 010170 000000 to 072422 135942,,,,,,,
Late probe turn on at 072422 135942,,,,,,,
Power loss from 010170 000000 to 072422 135946,,,,,,,
Late probe turn on at 072422 135946,,,,,,,
Power loss from 010170 000000 to 072422 135951,,,,,,,
Late probe turn on at 072422 135951,,,,,,,
Power loss from 010170 000000 to 072422 135955,,,,,,,
Late probe turn on at 072422 135955,,,,,,,
Power loss from 010170 000000 to 072422 140000,,,,,,,
Late probe turn on at 072422 140000,,,,,,,
7/24/2022,14:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 145933,,,,,,,
Late probe turn on at 072422 145933,,,,,,,
Power loss from 010170 000000 to 072422 145937,,,,,,,
Late probe turn on at 072422 145937,,,,,,,
Power loss from 010170 000000 to 072422 145942,,,,,,,
Late probe turn on at 072422 145942,,,,,,,
Power loss from 010170 000000 to 072422 145946,,,,,,,
Late probe turn on at 072422 145946,,,,,,,
Power loss from 010170 000000 to 072422 145950,,,,,,,
Late probe turn on at 072422 145950,,,,,,,
Power loss from 010170 000000 to 072422 145955,,,,,,,
Late probe turn on at 072422 145955,,,,,,,
Power loss from 010170 000000 to 072422 150000,,,,,,,
Late probe turn on at 072422 150000,,,,,,,
7/24/2022,15:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 155933,,,,,,,
Late probe turn on at 072422 155933,,,,,,,
Power loss from 010170 000000 to 072422 155937,,,,,,,
Late probe turn on at 072422 155937,,,,,,,
Power loss from 010170 000000 to 072422 155941,,,,,,,
Late probe turn on at 072422 155941,,,,,,,
Power loss from 010170 000000 to 072422 155946,,,,,,,
Late probe turn on at 072422 155946,,,,,,,
Power loss from 010170 000000 to 072422 155950,,,,,,,
Late probe turn on at 072422 155950,,,,,,,
Power loss from 010170 000000 to 072422 155955,,,,,,,
Late probe turn on at 072422 155955,,,,,,,
Power loss from 010170 000000 to 072422 155959,,,,,,,
Late probe turn on at 072422 155959,,,,,,,
Power loss from 010170 000000 to 072422 165933,,,,,,,
Late probe turn on at 072422 165933,,,,,,,
Power loss from 010170 000000 to 072422 165937,,,,,,,
Late probe turn on at 072422 165937,,,,,,,
Power loss from 010170 000000 to 072422 165942,,,,,,,
Late probe turn on at 072422 165942,,,,,,,
Power loss from 010170 000000 to 072422 165946,,,,,,,
Late probe turn on at 072422 165946,,,,,,,
Power loss from 010170 000000 to 072422 165951,,,,,,,
Late probe turn on at 072422 165951,,,,,,,
Power loss from 010170 000000 to 072422 165955,,,,,,,
Late probe turn on at 072422 165955,,,,,,,
Power loss from 010170 000000 to 072422 170000,,,,,,,
Late probe turn on at 072422 170000,,,,,,,
7/24/2022,17:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 175933,,,,,,,
Late probe turn on at 072422 175933,,,,,,,
Power loss from 010170 000000 to 072422 175937,,,,,,,
Late probe turn on at 072422 175937,,,,,,,
Power loss from 010170 000000 to 072422 175942,,,,,,,
Late probe turn on at 072422 175942,,,,,,,
Power loss from 010170 000000 to 072422 175946,,,,,,,
Late probe turn on at 072422 175946,,,,,,,
Power loss from 010170 000000 to 072422 175951,,,,,,,
Late probe turn on at 072422 175951,,,,,,,
Power loss from 010170 000000 to 072422 175955,,,,,,,
Late probe turn on at 072422 175955,,,,,,,
Power loss from 010170 000000 to 072422 180000,,,,,,,
Late probe turn on at 072422 180000,,,,,,,
7/24/2022,18:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 185933,,,,,,,
Late probe turn on at 072422 185933,,,,,,,
Power loss from 010170 000000 to 072422 185937,,,,,,,
Late probe turn on at 072422 185937,,,,,,,
Power loss from 010170 000000 to 072422 185942,,,,,,,
Late probe turn on at 072422 185942,,,,,,,
Power loss from 010170 000000 to 072422 185946,,,,,,,
Late probe turn on at 072422 185946,,,,,,,
Power loss from 010170 000000 to 072422 185951,,,,,,,
Late probe turn on at 072422 185951,,,,,,,
Power loss from 010170 000000 to 072422 185955,,,,,,,
Late probe turn on at 072422 185955,,,,,,,
Power loss from 010170 000000 to 072422 190000,,,,,,,
Late probe turn on at 072422 190000,,,,,,,
7/24/2022,19:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 195933,,,,,,,
Late probe turn on at 072422 195933,,,,,,,
Power loss from 010170 000000 to 072422 195937,,,,,,,
Late probe turn on at 072422 195937,,,,,,,
Power loss from 010170 000000 to 072422 195942,,,,,,,
Late probe turn on at 072422 195942,,,,,,,
Power loss from 010170 000000 to 072422 195946,,,,,,,
Late probe turn on at 072422 195946,,,,,,,
Power loss from 010170 000000 to 072422 195951,,,,,,,
Late probe turn on at 072422 195951,,,,,,,
Power loss from 010170 000000 to 072422 195955,,,,,,,
Late probe turn on at 072422 195955,,,,,,,
Power loss from 010170 000000 to 072422 200000,,,,,,,
Late probe turn on at 072422 200000,,,,,,,
7/24/2022,20:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072422 205933,,,,,,,
Late probe turn on at 072422 205933,,,,,,,
Power loss from 010170 000000 to 072422 205937,,,,,,,
Late probe turn on at 072422 205937,,,,,,,
Power loss from 010170 000000 to 072422 205941,,,,,,,
Late probe turn on at 072422 205941,,,,,,,
Power loss from 010170 000000 to 072422 205946,,,,,,,
Late probe turn on at 072422 205946,,,,,,,
Power loss from 010170 000000 to 072422 205950,,,,,,,
Late probe turn on at 072422 205950,,,,,,,
Power loss from 010170 000000 to 072422 205955,,,,,,,
Late probe turn on at 072422 205955,,,,,,,
Power loss from 010170 000000 to 072422 205959,,,,,,,
Late probe turn on at 072422 205959,,,,,,,
Power loss from 010170 000000 to 072422 215933,,,,,,,
Late probe turn on at 072422 215933,,,,,,,
Power loss from 010170 000000 to 072422 215937,,,,,,,
Late probe turn on at 072422 215937,,,,,,,
Power loss from 010170 000000 to 072422 215942,,,,,,,
Late probe turn on at 072422 215942,,,,,,,
Power loss from 010170 000000 to 072422 215946,,,,,,,
Late probe turn on at 072422 215946,,,,,,,
Power loss from 010170 000000 to 072422 215950,,,,,,,
Late probe turn on at 072422 215950,,,,,,,
Power loss from 010170 000000 to 072422 215955,,,,,,,
Late probe turn on at 072422 215955,,,,,,,
Power loss from 010170 000000 to 072422 215959,,,,,,,
Late probe turn on at 072422 215959,,,,,,,
Power loss from 010170 000000 to 072422 225933,,,,,,,
Late probe turn on at 072422 225933,,,,,,,
Power loss from 010170 000000 to 072422 225937,,,,,,,
Late probe turn on at 072422 225937,,,,,,,
Power loss from 010170 000000 to 072422 225942,,,,,,,
Late probe turn on at 072422 225942,,,,,,,
Power loss from 010170 000000 to 072422 225946,,,,,,,
Late probe turn on at 072422 225946,,,,,,,
Power loss from 010170 000000 to 072422 225950,,,,,,,
Late probe turn on at 072422 225950,,,,,,,
Power loss from 010170 000000 to 072422 225955,,,,,,,
Late probe turn on at 072422 225955,,,,,,,
Power loss from 010170 000000 to 072422 225959,,,,,,,
Late probe turn on at 072422 225959,,,,,,,
Power loss from 010170 000000 to 072422 235933,,,,,,,
Late probe turn on at 072422 235933,,,,,,,
Power loss from 010170 000000 to 072422 235937,,,,,,,
Late probe turn on at 072422 235937,,,,,,,
Power loss from 010170 000000 to 072422 235942,,,,,,,
Late probe turn on at 072422 235942,,,,,,,
Power loss from 010170 000000 to 072422 235946,,,,,,,
Late probe turn on at 072422 235946,,,,,,,
Power loss from 010170 000000 to 072422 235951,,,,,,,
Late probe turn on at 072422 235951,,,,,,,
Power loss from 010170 000000 to 072422 235955,,,,,,,
Late probe turn on at 072422 235955,,,,,,,
Power loss from 010170 000000 to 072522 000000,,,,,,,
Late probe turn on at 072522 000000,,,,,,,
7/25/2022,0:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072522 005933,,,,,,,
Late probe turn on at 072522 005933,,,,,,,
Power loss from 010170 000000 to 072522 005937,,,,,,,
Late probe turn on at 072522 005937,,,,,,,
Power loss from 010170 000000 to 072522 005941,,,,,,,
Late probe turn on at 072522 005941,,,,,,,
Power loss from 010170 000000 to 072522 005946,,,,,,,
Late probe turn on at 072522 005946,,,,,,,
Power loss from 010170 000000 to 072522 005950,,,,,,,
Late probe turn on at 072522 005950,,,,,,,
Power loss from 010170 000000 to 072522 005955,,,,,,,
Late probe turn on at 072522 005955,,,,,,,
Power loss from 010170 000000 to 072522 010000,,,,,,,
Late probe turn on at 072522 010000,,,,,,,
7/25/2022,1:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072522 015933,,,,,,,
Late probe turn on at 072522 015933,,,,,,,
Power loss from 010170 000000 to 072522 015937,,,,,,,
Late probe turn on at 072522 015937,,,,,,,
Power loss from 010170 000000 to 072522 015942,,,,,,,
Late probe turn on at 072522 015942,,,,,,,
Power loss from 010170 000000 to 072522 015946,,,,,,,
Late probe turn on at 072522 015946,,,,,,,
Power loss from 010170 000000 to 072522 015951,,,,,,,
Late probe turn on at 072522 015951,,,,,,,
Power loss from 010170 000000 to 072522 015955,,,,,,,
Late probe turn on at 072522 015955,,,,,,,
Power loss from 010170 000000 to 072522 020000,,,,,,,
Late probe turn on at 072522 020000,,,,,,,
7/25/2022,2:00:00,55,NAN,NAN,NAN,NAN,
Power loss from 010170 000000 to 072522 025933,,,,,,,
Late probe turn on at 072522 025933,,,,,,,
Power loss from 010170 000000 to 072522 025937,,,,,,,
Late probe turn on at 072522 025937,,,,,,,
Power loss from 010170 000000 to 072522 025942,,,,,,,
Late probe turn on at 072522 025942,,,,,,,
Power loss from 010170 000000 to 072522 025946,,,,,,,
Late probe turn on at 072522 025946,,,,,,,
Power loss from 010170 000000 to 072522 025951,,,,,,,
Late probe turn on at 072522 025951,,,,,,,
Power loss from 010170 000000 to 072522 025955,,,,,,,
Late probe turn on at 072522 025955,,,,,,,
Power loss from 010170 000000 to 072522 025959,,,,,,,
Late probe turn on at 072522 025959,,,,,,,
Power loss from 010170 000000 to 072522 035933,,,,,,,
Late probe turn on at 072522 035933,,,,,,,
