Hydrolab MS5 47418,,,,,,,,,,
Log File Name : Vogel_Lake_47418,,,,,,,,,,
Setup Date (M/D/YYYY) : 5/27/2021,,,,,,,,,,
Setup Time (HH:MM:SS) : 10:17:08,,,,,,,,,,
Starting Date (M/D/YYYY) : 5/27/2021,,,,,,,,,,
Starting Time (HH:MM:SS) : 12:00:00,,,,,,,,,,
Stopping Date (M/D/YYYY) : 9/27/2021,,,,,,,,,,
Stopping Time (HH:MM:SS) : 12:00:00,,,,,,,,,,
Interval (HH:MM:SS) : 00:15:00,,,,,,,,,,
Sensor warmup (HH:MM:SS) : 00:02:00,,,,,,,,,,
Circltr warmup (HH:MM:SS) : 00:02:00,,,,,,,,,,
,,,,,,,,,,
Date,Time,Temp,pH,SpCond,TurbSC,LDO,IBatt,,,
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,mg/l,%Left,LoggerID,,
,,,,,,,,,,
Power loss from 010170 000000 to 060521 075913,,,,,,,,,,
Late probe turn on at 060521 075913,,,,,,,,,,
Power loss from 010170 000000 to 060521 075917,,,,,,,,,,
Late probe turn on at 060521 075917,,,,,,,,,,
Power loss from 010170 000000 to 060521 075922,,,,,,,,,,
Late probe turn on at 060521 075922,,,,,,,,,,
Power loss from 010170 000000 to 060521 075927,,,,,,,,,,
Late probe turn on at 060521 075927,,,,,,,,,,
Power loss from 010170 000000 to 060521 075931,,,,,,,,,,
Late probe turn on at 060521 075931,,,,,,,,,,
Power loss from 010170 000000 to 060521 075936,,,,,,,,,,
Late probe turn on at 060521 075936,,,,,,,,,,
Power loss from 010170 000000 to 060521 075941,,,,,,,,,,
Late probe turn on at 060521 075941,,,,,,,,,,
Power loss from 010170 000000 to 060521 075946,,,,,,,,,,
Late probe turn on at 060521 075946,,,,,,,,,,
Power loss from 010170 000000 to 060521 075950,,,,,,,,,,
Late probe turn on at 060521 075950,,,,,,,,,,
Power loss from 010170 000000 to 060521 075955,,,,,,,,,,
Late probe turn on at 060521 075955,,,,,,,,,,
Power loss from 010170 000000 to 060521 080000,,,,,,,,,,
Late probe turn on at 060521 080000,,,,,,,,,,
6/5/2021,8:00:00,55,NAN,NAN,NAN,NAN,0,,,
Power loss from 010170 000000 to 060521 081303,,,,,,,,,,
Late probe turn on at 060521 081303,,,,,,,,,,
Power loss from 010170 000000 to 060521 081310,,,,,,,,,,
Late probe turn on at 060521 081310,,,,,,,,,,
Power loss from 010170 000000 to 060521 081314,,,,,,,,,,
Late probe turn on at 060521 081314,,,,,,,,,,
Power loss from 010170 000000 to 060521 081319,,,,,,,,,,
Late probe turn on at 060521 081319,,,,,,,,,,
Power loss from 010170 000000 to 060521 081323,,,,,,,,,,
Late probe turn on at 060521 081323,,,,,,,,,,
Power loss from 010170 000000 to 060521 081327,,,,,,,,,,
Late probe turn on at 060521 081327,,,,,,,,,,
Power loss from 010170 000000 to 060521 081331,,,,,,,,,,
Late probe turn on at 060521 081331,,,,,,,,,,
Power loss from 010170 000000 to 060521 081336,,,,,,,,,,
Late probe turn on at 060521 081336,,,,,,,,,,
Power loss from 010170 000000 to 060521 081340,,,,,,,,,,
Late probe turn on at 060521 081340,,,,,,,,,,
Power loss from 010170 000000 to 060521 081344,,,,,,,,,,
Late probe turn on at 060521 081344,,,,,,,,,,
Power loss from 010170 000000 to 060521 081349,,,,,,,,,,
Late probe turn on at 060521 081349,,,,,,,,,,
Power loss from 010170 000000 to 060521 081353,,,,,,,,,,
Late probe turn on at 060521 081353,,,,,,,,,,
Power loss from 010170 000000 to 060521 081358,,,,,,,,,,
Late probe turn on at 060521 081358,,,,,,,,,,
Power loss from 010170 000000 to 060521 081403,,,,,,,,,,
Late probe turn on at 060521 081403,,,,,,,,,,
Power loss from 010170 000000 to 060521 081408,,,,,,,,,,
Late probe turn on at 060521 081408,,,,,,,,,,
Power loss from 010170 000000 to 060521 081412,,,,,,,,,,
Late probe turn on at 060521 081412,,,,,,,,,,
Power loss from 010170 000000 to 060521 081417,,,,,,,,,,
Late probe turn on at 060521 081417,,,,,,,,,,
Power loss from 010170 000000 to 060521 081422,,,,,,,,,,
Late probe turn on at 060521 081422,,,,,,,,,,
Power loss from 010170 000000 to 060521 081426,,,,,,,,,,
Late probe turn on at 060521 081426,,,,,,,,,,
Power loss from 010170 000000 to 060521 081431,,,,,,,,,,
Late probe turn on at 060521 081431,,,,,,,,,,
Power loss from 010170 000000 to 060521 081436,,,,,,,,,,
Late probe turn on at 060521 081436,,,,,,,,,,
Power loss from 010170 000000 to 060521 081441,,,,,,,,,,
Late probe turn on at 060521 081441,,,,,,,,,,
Power loss from 010170 000000 to 060521 081445,,,,,,,,,,
Late probe turn on at 060521 081445,,,,,,,,,,
Power loss from 010170 000000 to 060521 081450,,,,,,,,,,
Late probe turn on at 060521 081450,,,,,,,,,,
Power loss from 010170 000000 to 060521 081455,,,,,,,,,,
Late probe turn on at 060521 081455,,,,,,,,,,
Power loss from 010170 000000 to 060521 081500,,,,,,,,,,
Late probe turn on at 060521 081500,,,,,,,,,,
6/5/2021,8:15:00,55,NAN,NAN,NAN,NAN,0,,,
Power loss from 010170 000000 to 060521 082803,,,,,,,,,,
Late probe turn on at 060521 082803,,,,,,,,,,
Power loss from 010170 000000 to 060521 082810,,,,,,,,,,
Late probe turn on at 060521 082810,,,,,,,,,,
Power loss from 010170 000000 to 060521 082815,,,,,,,,,,
Late probe turn on at 060521 082815,,,,,,,,,,
Power loss from 010170 000000 to 060521 082819,,,,,,,,,,
Late probe turn on at 060521 082819,,,,,,,,,,
Power loss from 010170 000000 to 060521 082823,,,,,,,,,,
Late probe turn on at 060521 082823,,,,,,,,,,
Power loss from 010170 000000 to 060521 082827,,,,,,,,,,
Late probe turn on at 060521 082827,,,,,,,,,,
Power loss from 010170 000000 to 060521 082832,,,,,,,,,,
Late probe turn on at 060521 082832,,,,,,,,,,
Power loss from 010170 000000 to 060521 082836,,,,,,,,,,
Late probe turn on at 060521 082836,,,,,,,,,,
Power loss from 010170 000000 to 060521 082840,,,,,,,,,,
Late probe turn on at 060521 082840,,,,,,,,,,
Power loss from 010170 000000 to 060521 082844,,,,,,,,,,
Late probe turn on at 060521 082844,,,,,,,,,,
Power loss from 010170 000000 to 060521 082849,,,,,,,,,,
Late probe turn on at 060521 082849,,,,,,,,,,
Power loss from 010170 000000 to 060521 082854,,,,,,,,,,
Late probe turn on at 060521 082854,,,,,,,,,,
Power loss from 010170 000000 to 060521 082859,,,,,,,,,,
Late probe turn on at 060521 082859,,,,,,,,,,
Power loss from 010170 000000 to 060521 082904,,,,,,,,,,
Late probe turn on at 060521 082904,,,,,,,,,,
Power loss from 010170 000000 to 060521 082909,,,,,,,,,,
Late probe turn on at 060521 082909,,,,,,,,,,
Power loss from 010170 000000 to 060521 082914,,,,,,,,,,
Late probe turn on at 060521 082914,,,,,,,,,,
Power loss from 010170 000000 to 060521 082919,,,,,,,,,,
Late probe turn on at 060521 082919,,,,,,,,,,
Power loss from 010170 000000 to 060521 082923,,,,,,,,,,
Late probe turn on at 060521 082923,,,,,,,,,,
Power loss from 010170 000000 to 060521 082928,,,,,,,,,,
Late probe turn on at 060521 082928,,,,,,,,,,
Power loss from 010170 000000 to 060521 082933,,,,,,,,,,
Late probe turn on at 060521 082933,,,,,,,,,,
Power loss from 010170 000000 to 060521 082937,,,,,,,,,,
Late probe turn on at 060521 082937,,,,,,,,,,
Power loss from 010170 000000 to 060521 082942,,,,,,,,,,
Late probe turn on at 060521 082942,,,,,,,,,,
Power loss from 010170 000000 to 060521 082947,,,,,,,,,,
Late probe turn on at 060521 082947,,,,,,,,,,
Power loss from 010170 000000 to 060521 082951,,,,,,,,,,
Late probe turn on at 060521 082951,,,,,,,,,,
Power loss from 010170 000000 to 060521 082956,,,,,,,,,,
Late probe turn on at 060521 082956,,,,,,,,,,
Power loss from 010170 000000 to 060521 084303,,,,,,,,,,
Late probe turn on at 060521 084303,,,,,,,,,,
Power loss from 010170 000000 to 060521 084310,,,,,,,,,,
Late probe turn on at 060521 084310,,,,,,,,,,
Power loss from 010170 000000 to 060521 084314,,,,,,,,,,
Late probe turn on at 060521 084314,,,,,,,,,,
Power loss from 010170 000000 to 060521 084318,,,,,,,,,,
Late probe turn on at 060521 084318,,,,,,,,,,
Power loss from 010170 000000 to 060521 084323,,,,,,,,,,
Late probe turn on at 060521 084323,,,,,,,,,,
Power loss from 010170 000000 to 060521 084327,,,,,,,,,,
Late probe turn on at 060521 084327,,,,,,,,,,
Power loss from 010170 000000 to 060521 084331,,,,,,,,,,
Late probe turn on at 060521 084331,,,,,,,,,,
Power loss from 010170 000000 to 060521 084335,,,,,,,,,,
Late probe turn on at 060521 084335,,,,,,,,,,
Power loss from 010170 000000 to 060521 084340,,,,,,,,,,
Late probe turn on at 060521 084340,,,,,,,,,,
Power loss from 010170 000000 to 060521 084344,,,,,,,,,,
Late probe turn on at 060521 084344,,,,,,,,,,
Power loss from 010170 000000 to 060521 084349,,,,,,,,,,
Late probe turn on at 060521 084349,,,,,,,,,,
Power loss from 010170 000000 to 060521 084353,,,,,,,,,,
Late probe turn on at 060521 084353,,,,,,,,,,
Power loss from 010170 000000 to 060521 084358,,,,,,,,,,
Late probe turn on at 060521 084358,,,,,,,,,,
Power loss from 010170 000000 to 060521 084403,,,,,,,,,,
Late probe turn on at 060521 084403,,,,,,,,,,
Power loss from 010170 000000 to 060521 084407,,,,,,,,,,
Late probe turn on at 060521 084407,,,,,,,,,,
Power loss from 010170 000000 to 060521 084412,,,,,,,,,,
Late probe turn on at 060521 084412,,,,,,,,,,
Power loss from 010170 000000 to 060521 084417,,,,,,,,,,
Late probe turn on at 060521 084417,,,,,,,,,,
Power loss from 010170 000000 to 060521 084421,,,,,,,,,,
Late probe turn on at 060521 084421,,,,,,,,,,
Power loss from 010170 000000 to 060521 084426,,,,,,,,,,
Late probe turn on at 060521 084426,,,,,,,,,,
Power loss from 010170 000000 to 060521 084431,,,,,,,,,,
Late probe turn on at 060521 084431,,,,,,,,,,
Power loss from 010170 000000 to 060521 084436,,,,,,,,,,
Late probe turn on at 060521 084436,,,,,,,,,,
Power loss from 010170 000000 to 060521 084440,,,,,,,,,,
Late probe turn on at 060521 084440,,,,,,,,,,
Power loss from 010170 000000 to 060521 084445,,,,,,,,,,
Late probe turn on at 060521 084445,,,,,,,,,,
Power loss from 010170 000000 to 060521 084450,,,,,,,,,,
Late probe turn on at 060521 084450,,,,,,,,,,
Power loss from 010170 000000 to 060521 084454,,,,,,,,,,
Late probe turn on at 060521 084454,,,,,,,,,,
Power loss from 010170 000000 to 060521 084459,,,,,,,,,,
Late probe turn on at 060521 084459,,,,,,,,,,
Power loss from 010170 000000 to 060521 085803,,,,,,,,,,
Late probe turn on at 060521 085803,,,,,,,,,,
Power loss from 010170 000000 to 060521 085810,,,,,,,,,,
Late probe turn on at 060521 085810,,,,,,,,,,
Power loss from 010170 000000 to 060521 085814,,,,,,,,,,
Late probe turn on at 060521 085814,,,,,,,,,,
Power loss from 010170 000000 to 060521 085818,,,,,,,,,,
Late probe turn on at 060521 085818,,,,,,,,,,
Power loss from 010170 000000 to 060521 085823,,,,,,,,,,
Late probe turn on at 060521 085823,,,,,,,,,,
Power loss from 010170 000000 to 060521 085827,,,,,,,,,,
Late probe turn on at 060521 085827,,,,,,,,,,
Power loss from 010170 000000 to 060521 085831,,,,,,,,,,
Late probe turn on at 060521 085831,,,,,,,,,,
Power loss from 010170 000000 to 060521 085835,,,,,,,,,,
Late probe turn on at 060521 085835,,,,,,,,,,
Power loss from 010170 000000 to 060521 085839,,,,,,,,,,
Late probe turn on at 060521 085839,,,,,,,,,,
Power loss from 010170 000000 to 060521 085844,,,,,,,,,,
Late probe turn on at 060521 085844,,,,,,,,,,
Power loss from 010170 000000 to 060521 085848,,,,,,,,,,
Late probe turn on at 060521 085848,,,,,,,,,,
Power loss from 010170 000000 to 060521 085853,,,,,,,,,,
Late probe turn on at 060521 085853,,,,,,,,,,
Power loss from 010170 000000 to 060521 085858,,,,,,,,,,
Late probe turn on at 060521 085858,,,,,,,,,,
Power loss from 010170 000000 to 060521 085903,,,,,,,,,,
Late probe turn on at 060521 085903,,,,,,,,,,
Power loss from 010170 000000 to 060521 085908,,,,,,,,,,
Late probe turn on at 060521 085908,,,,,,,,,,
Power loss from 010170 000000 to 060521 085912,,,,,,,,,,
Late probe turn on at 060521 085912,,,,,,,,,,
Power loss from 010170 000000 to 060521 085917,,,,,,,,,,
Late probe turn on at 060521 085917,,,,,,,,,,
Power loss from 010170 000000 to 060521 085922,,,,,,,,,,
Late probe turn on at 060521 085922,,,,,,,,,,
Power loss from 010170 000000 to 060521 085927,,,,,,,,,,
Late probe turn on at 060521 085927,,,,,,,,,,
Power loss from 010170 000000 to 060521 085931,,,,,,,,,,
Late probe turn on at 060521 085931,,,,,,,,,,
Power loss from 010170 000000 to 060521 085936,,,,,,,,,,
Late probe turn on at 060521 085936,,,,,,,,,,
Power loss from 010170 000000 to 060521 085941,,,,,,,,,,
Late probe turn on at 060521 085941,,,,,,,,,,
Power loss from 010170 000000 to 060521 085946,,,,,,,,,,
Late probe turn on at 060521 085946,,,,,,,,,,
Power loss from 010170 000000 to 060521 085950,,,,,,,,,,
Late probe turn on at 060521 085950,,,,,,,,,,
Power loss from 010170 000000 to 060521 085955,,,,,,,,,,
Late probe turn on at 060521 085955,,,,,,,,,,
Power loss from 010170 000000 to 060521 090000,,,,,,,,,,
Late probe turn on at 060521 090000,,,,,,,,,,
6/5/2021,9:00:00,55,NAN,NAN,NAN,NAN,0,,,
Power loss from 010170 000000 to 060521 091303,,,,,,,,,,
Late probe turn on at 060521 091303,,,,,,,,,,
Power loss from 010170 000000 to 060521 091309,,,,,,,,,,
Late probe turn on at 060521 091309,,,,,,,,,,
Power loss from 010170 000000 to 060521 091313,,,,,,,,,,
Late probe turn on at 060521 091313,,,,,,,,,,
Power loss from 010170 000000 to 060521 091318,,,,,,,,,,
Late probe turn on at 060521 091318,,,,,,,,,,
Power loss from 010170 000000 to 060521 091322,,,,,,,,,,
Late probe turn on at 060521 091322,,,,,,,,,,
Power loss from 010170 000000 to 060521 091326,,,,,,,,,,
Late probe turn on at 060521 091326,,,,,,,,,,
Power loss from 010170 000000 to 060521 091330,,,,,,,,,,
Late probe turn on at 060521 091330,,,,,,,,,,
Power loss from 010170 000000 to 060521 091335,,,,,,,,,,
Late probe turn on at 060521 091335,,,,,,,,,,
Power loss from 010170 000000 to 060521 091339,,,,,,,,,,
Late probe turn on at 060521 091339,,,,,,,,,,
Power loss from 010170 000000 to 060521 091343,,,,,,,,,,
Late probe turn on at 060521 091343,,,,,,,,,,
Power loss from 010170 000000 to 060521 091348,,,,,,,,,,
Late probe turn on at 060521 091348,,,,,,,,,,
Power loss from 010170 000000 to 060521 091352,,,,,,,,,,
Late probe turn on at 060521 091352,,,,,,,,,,
Power loss from 010170 000000 to 060521 091357,,,,,,,,,,
Late probe turn on at 060521 091357,,,,,,,,,,
Power loss from 010170 000000 to 060521 091402,,,,,,,,,,
Late probe turn on at 060521 091402,,,,,,,,,,
Power loss from 010170 000000 to 060521 091407,,,,,,,,,,
Late probe turn on at 060521 091407,,,,,,,,,,
Power loss from 010170 000000 to 060521 091411,,,,,,,,,,
Late probe turn on at 060521 091411,,,,,,,,,,
Power loss from 010170 000000 to 060521 091416,,,,,,,,,,
Late probe turn on at 060521 091416,,,,,,,,,,
Power loss from 010170 000000 to 060521 091421,,,,,,,,,,
Late probe turn on at 060521 091421,,,,,,,,,,
Power loss from 010170 000000 to 060521 091425,,,,,,,,,,
Late probe turn on at 060521 091425,,,,,,,,,,
Power loss from 010170 000000 to 060521 091430,,,,,,,,,,
Late probe turn on at 060521 091430,,,,,,,,,,
Power loss from 010170 000000 to 060521 091435,,,,,,,,,,
Late probe turn on at 060521 091435,,,,,,,,,,
Power loss from 010170 000000 to 060521 091439,,,,,,,,,,
Late probe turn on at 060521 091439,,,,,,,,,,
Power loss from 010170 000000 to 060521 091444,,,,,,,,,,
Late probe turn on at 060521 091444,,,,,,,,,,
Power loss from 010170 000000 to 060521 091449,,,,,,,,,,
Late probe turn on at 060521 091449,,,,,,,,,,
Power loss from 010170 000000 to 060521 091454,,,,,,,,,,
Late probe turn on at 060521 091454,,,,,,,,,,
Power loss from 010170 000000 to 060521 091458,,,,,,,,,,
Late probe turn on at 060521 091458,,,,,,,,,,
Power loss from 010170 000000 to 060521 092803,,,,,,,,,,
Late probe turn on at 060521 092803,,,,,,,,,,
Power loss from 010170 000000 to 060521 092809,,,,,,,,,,
Late probe turn on at 060521 092809,,,,,,,,,,
Power loss from 010170 000000 to 060521 092813,,,,,,,,,,
Late probe turn on at 060521 092813,,,,,,,,,,
Power loss from 010170 000000 to 060521 092817,,,,,,,,,,
Late probe turn on at 060521 092817,,,,,,,,,,
Power loss from 010170 000000 to 060521 092822,,,,,,,,,,
Late probe turn on at 060521 092822,,,,,,,,,,
Power loss from 010170 000000 to 060521 092826,,,,,,,,,,
Late probe turn on at 060521 092826,,,,,,,,,,
Power loss from 010170 000000 to 060521 092830,,,,,,,,,,
Late probe turn on at 060521 092830,,,,,,,,,,
Power loss from 010170 000000 to 060521 092834,,,,,,,,,,
Late probe turn on at 060521 092834,,,,,,,,,,
Power loss from 010170 000000 to 060521 092839,,,,,,,,,,
Late probe turn on at 060521 092839,,,,,,,,,,
Power loss from 010170 000000 to 060521 092843,,,,,,,,,,
Late probe turn on at 060521 092843,,,,,,,,,,
Power loss from 010170 000000 to 060521 092848,,,,,,,,,,
Late probe turn on at 060521 092848,,,,,,,,,,
Power loss from 010170 000000 to 060521 092852,,,,,,,,,,
Late probe turn on at 060521 092852,,,,,,,,,,
Power loss from 010170 000000 to 060521 092857,,,,,,,,,,
Late probe turn on at 060521 092857,,,,,,,,,,
Power loss from 010170 000000 to 060521 092902,,,,,,,,,,
Late probe turn on at 060521 092902,,,,,,,,,,
Power loss from 010170 000000 to 060521 092907,,,,,,,,,,
Late probe turn on at 060521 092907,,,,,,,,,,
Power loss from 010170 000000 to 060521 092912,,,,,,,,,,
Late probe turn on at 060521 092912,,,,,,,,,,
Power loss from 010170 000000 to 060521 092917,,,,,,,,,,
Late probe turn on at 060521 092917,,,,,,,,,,
Power loss from 010170 000000 to 060521 092921,,,,,,,,,,
Late probe turn on at 060521 092921,,,,,,,,,,
Power loss from 010170 000000 to 060521 092926,,,,,,,,,,
Late probe turn on at 060521 092926,,,,,,,,,,
Power loss from 010170 000000 to 060521 092931,,,,,,,,,,
Late probe turn on at 060521 092931,,,,,,,,,,
Power loss from 010170 000000 to 060521 092936,,,,,,,,,,
Late probe turn on at 060521 092936,,,,,,,,,,
Power loss from 010170 000000 to 060521 092941,,,,,,,,,,
Late probe turn on at 060521 092941,,,,,,,,,,
Power loss from 010170 000000 to 060521 092946,,,,,,,,,,
Late probe turn on at 060521 092946,,,,,,,,,,
Power loss from 010170 000000 to 060521 092950,,,,,,,,,,
Late probe turn on at 060521 092950,,,,,,,,,,
Power loss from 010170 000000 to 060521 092955,,,,,,,,,,
Late probe turn on at 060521 092955,,,,,,,,,,
Power loss from 010170 000000 to 060521 093000,,,,,,,,,,
Late probe turn on at 060521 093000,,,,,,,,,,
6/5/2021,9:30:00,55,NAN,NAN,NAN,NAN,0,,,
Power loss from 010170 000000 to 060521 094308,,,,,,,,,,
Late probe turn on at 060521 094308,,,,,,,,,,
Power loss from 010170 000000 to 060521 094312,,,,,,,,,,
Late probe turn on at 060521 094312,,,,,,,,,,
Power loss from 010170 000000 to 060521 094316,,,,,,,,,,
Late probe turn on at 060521 094316,,,,,,,,,,
Power loss from 010170 000000 to 060521 094320,,,,,,,,,,
Late probe turn on at 060521 094320,,,,,,,,,,
Power loss from 010170 000000 to 060521 094325,,,,,,,,,,
Late probe turn on at 060521 094325,,,,,,,,,,
Power loss from 010170 000000 to 060521 094329,,,,,,,,,,
Late probe turn on at 060521 094329,,,,,,,,,,
Power loss from 010170 000000 to 060521 094333,,,,,,,,,,
Late probe turn on at 060521 094333,,,,,,,,,,
Power loss from 010170 000000 to 060521 094337,,,,,,,,,,
Late probe turn on at 060521 094337,,,,,,,,,,
Power loss from 010170 000000 to 060521 094342,,,,,,,,,,
Late probe turn on at 060521 094342,,,,,,,,,,
Power loss from 010170 000000 to 060521 094346,,,,,,,,,,
Late probe turn on at 060521 094346,,,,,,,,,,
Power loss from 010170 000000 to 060521 094351,,,,,,,,,,
Late probe turn on at 060521 094351,,,,,,,,,,
Power loss from 010170 000000 to 060521 094356,,,,,,,,,,
Late probe turn on at 060521 094356,,,,,,,,,,
Power loss from 010170 000000 to 060521 094401,,,,,,,,,,
Late probe turn on at 060521 094401,,,,,,,,,,
Power loss from 010170 000000 to 060521 094405,,,,,,,,,,
Late probe turn on at 060521 094405,,,,,,,,,,
Power loss from 010170 000000 to 060521 094410,,,,,,,,,,
Late probe turn on at 060521 094410,,,,,,,,,,
Power loss from 010170 000000 to 060521 094415,,,,,,,,,,
Late probe turn on at 060521 094415,,,,,,,,,,
Power loss from 010170 000000 to 060521 094420,,,,,,,,,,
Late probe turn on at 060521 094420,,,,,,,,,,
Power loss from 010170 000000 to 060521 094424,,,,,,,,,,
Late probe turn on at 060521 094424,,,,,,,,,,
Power loss from 010170 000000 to 060521 094429,,,,,,,,,,
Late probe turn on at 060521 094429,,,,,,,,,,
Power loss from 010170 000000 to 060521 094434,,,,,,,,,,
Late probe turn on at 060521 094434,,,,,,,,,,
Power loss from 010170 000000 to 060521 094439,,,,,,,,,,
Late probe turn on at 060521 094439,,,,,,,,,,
Power loss from 010170 000000 to 060521 094443,,,,,,,,,,
Late probe turn on at 060521 094443,,,,,,,,,,
Power loss from 010170 000000 to 060521 094448,,,,,,,,,,
Late probe turn on at 060521 094448,,,,,,,,,,
Power loss from 010170 000000 to 060521 094453,,,,,,,,,,
Late probe turn on at 060521 094453,,,,,,,,,,
