Hydrolab MS5 47418
"Log File Name : Miller_Creek_Buoy_47418_20210701"
"Setup Date (M/D/YYYY) : 7/1/2021"
"Setup Time (HH:MM:SS) : 11:01:45"
"Starting Date (M/D/YYYY) : 7/1/2021"
"Starting Time (HH:MM:SS) : 11:00:00"
"Stopping Date (M/D/YYYY) : 10/1/2021"
"Stopping Time (HH:MM:SS) : 11:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:45"
"Circltr warmup (HH:MM:SS) : 00:00:45"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l",""

"Late probe turn on at 072121 165958"
"Power loss from 010170 000000 to 072121 175918"
"Late probe turn on at 072121 175918"
"Power loss from 010170 000000 to 072121 175923"
"Late probe turn on at 072121 175923"
"Power loss from 010170 000000 to 072121 175928"
"Late probe turn on at 072121 175928"
"Power loss from 010170 000000 to 072121 175932"
"Late probe turn on at 072121 175932"
"Power loss from 010170 000000 to 072121 175936"
"Late probe turn on at 072121 175936"
"Power loss from 010170 000000 to 072121 175940"
"Late probe turn on at 072121 175940"
"Power loss from 010170 000000 to 072121 175944"
"Late probe turn on at 072121 175944"
"Power loss from 010170 000000 to 072121 175949"
"Late probe turn on at 072121 175949"
"Power loss from 010170 000000 to 072121 175953"
"Late probe turn on at 072121 175953"
"Power loss from 010170 000000 to 072121 175957"
"Late probe turn on at 072121 175957"
"Power loss from 010170 000000 to 072121 185918"
"Late probe turn on at 072121 185918"
"Power loss from 010170 000000 to 072121 185923"
"Late probe turn on at 072121 185923"
"Power loss from 010170 000000 to 072121 185928"
"Late probe turn on at 072121 185928"
"Power loss from 010170 000000 to 072121 185932"
"Late probe turn on at 072121 185932"
"Power loss from 010170 000000 to 072121 185936"
"Late probe turn on at 072121 185936"
"Power loss from 010170 000000 to 072121 185941"
"Late probe turn on at 072121 185941"
"Power loss from 010170 000000 to 072121 185945"
"Late probe turn on at 072121 185945"
"Power loss from 010170 000000 to 072121 185949"
"Late probe turn on at 072121 185949"
"Power loss from 010170 000000 to 072121 185953"
"Late probe turn on at 072121 185953"
"Power loss from 010170 000000 to 072121 185957"
"Late probe turn on at 072121 185957"
"Power loss from 010170 000000 to 072121 195918"
"Late probe turn on at 072121 195918"
"Power loss from 010170 000000 to 072121 195923"
"Late probe turn on at 072121 195923"
"Power loss from 010170 000000 to 072121 195928"
"Late probe turn on at 072121 195928"
"Power loss from 010170 000000 to 072121 195932"
"Late probe turn on at 072121 195932"
"Power loss from 010170 000000 to 072121 195936"
"Late probe turn on at 072121 195936"
"Power loss from 010170 000000 to 072121 195940"
"Late probe turn on at 072121 195940"
"Power loss from 010170 000000 to 072121 195944"
"Late probe turn on at 072121 195944"
"Power loss from 010170 000000 to 072121 195949"
"Late probe turn on at 072121 195949"
"Power loss from 010170 000000 to 072121 195953"
"Late probe turn on at 072121 195953"
"Power loss from 010170 000000 to 072121 195957"
"Late probe turn on at 072121 195957"
"Power loss from 010170 000000 to 072121 205918"
"Late probe turn on at 072121 205918"
"Power loss from 010170 000000 to 072121 205923"
"Late probe turn on at 072121 205923"
"Power loss from 010170 000000 to 072121 205927"
"Late probe turn on at 072121 205927"
"Power loss from 010170 000000 to 072121 205931"
"Late probe turn on at 072121 205931"
"Power loss from 010170 000000 to 072121 205935"
"Late probe turn on at 072121 205935"
"Power loss from 010170 000000 to 072121 205939"
"Late probe turn on at 072121 205939"
"Power loss from 010170 000000 to 072121 205944"
"Late probe turn on at 072121 205944"
"Power loss from 010170 000000 to 072121 205948"
"Late probe turn on at 072121 205948"
"Power loss from 010170 000000 to 072121 205952"
"Late probe turn on at 072121 205952"
"Power loss from 010170 000000 to 072121 205956"
"Late probe turn on at 072121 205956"
"Power loss from 010170 000000 to 072121 210000"
"Late probe turn on at 072121 210000"
7/21/2021,21:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072121 215918"
"Late probe turn on at 072121 215918"
"Power loss from 010170 000000 to 072121 215923"
"Late probe turn on at 072121 215923"
"Power loss from 010170 000000 to 072121 215927"
"Late probe turn on at 072121 215927"
"Power loss from 010170 000000 to 072121 215931"
"Late probe turn on at 072121 215931"
"Power loss from 010170 000000 to 072121 215935"
"Late probe turn on at 072121 215935"
"Power loss from 010170 000000 to 072121 215940"
"Late probe turn on at 072121 215940"
"Power loss from 010170 000000 to 072121 215944"
"Late probe turn on at 072121 215944"
"Power loss from 010170 000000 to 072121 215948"
"Late probe turn on at 072121 215948"
"Power loss from 010170 000000 to 072121 215952"
"Late probe turn on at 072121 215952"
"Power loss from 010170 000000 to 072121 215956"
"Late probe turn on at 072121 215956"
"Power loss from 010170 000000 to 072121 220000"
"Late probe turn on at 072121 220000"
7/21/2021,22:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072121 225918"
"Late probe turn on at 072121 225918"
"Power loss from 010170 000000 to 072121 225923"
"Late probe turn on at 072121 225923"
"Power loss from 010170 000000 to 072121 225927"
"Late probe turn on at 072121 225927"
"Power loss from 010170 000000 to 072121 225931"
"Late probe turn on at 072121 225931"
"Power loss from 010170 000000 to 072121 225936"
"Late probe turn on at 072121 225936"
"Power loss from 010170 000000 to 072121 225940"
"Late probe turn on at 072121 225940"
"Power loss from 010170 000000 to 072121 225944"
"Late probe turn on at 072121 225944"
"Power loss from 010170 000000 to 072121 225948"
"Late probe turn on at 072121 225948"
"Power loss from 010170 000000 to 072121 225952"
"Late probe turn on at 072121 225952"
"Power loss from 010170 000000 to 072121 225956"
"Late probe turn on at 072121 225956"
"Power loss from 010170 000000 to 072121 230000"
"Late probe turn on at 072121 230000"
7/21/2021,23:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072121 235918"
"Late probe turn on at 072121 235918"
"Power loss from 010170 000000 to 072121 235923"
"Late probe turn on at 072121 235923"
"Power loss from 010170 000000 to 072121 235928"
"Late probe turn on at 072121 235928"
"Power loss from 010170 000000 to 072121 235932"
"Late probe turn on at 072121 235932"
"Power loss from 010170 000000 to 072121 235936"
"Late probe turn on at 072121 235936"
"Power loss from 010170 000000 to 072121 235940"
"Late probe turn on at 072121 235940"
"Power loss from 010170 000000 to 072121 235944"
"Late probe turn on at 072121 235944"
"Power loss from 010170 000000 to 072121 235948"
"Late probe turn on at 072121 235948"
"Power loss from 010170 000000 to 072121 235952"
"Late probe turn on at 072121 235952"
"Power loss from 010170 000000 to 072121 235956"
"Late probe turn on at 072121 235956"
"Power loss from 010170 000000 to 072221 005918"
"Late probe turn on at 072221 005918"
"Power loss from 010170 000000 to 072221 005923"
"Late probe turn on at 072221 005923"
"Power loss from 010170 000000 to 072221 005927"
"Late probe turn on at 072221 005927"
"Power loss from 010170 000000 to 072221 005931"
"Late probe turn on at 072221 005931"
"Power loss from 010170 000000 to 072221 005935"
"Late probe turn on at 072221 005935"
"Power loss from 010170 000000 to 072221 005939"
"Late probe turn on at 072221 005939"
"Power loss from 010170 000000 to 072221 005944"
"Late probe turn on at 072221 005944"
"Power loss from 010170 000000 to 072221 005948"
"Late probe turn on at 072221 005948"
"Power loss from 010170 000000 to 072221 005952"
"Late probe turn on at 072221 005952"
"Power loss from 010170 000000 to 072221 005956"
"Late probe turn on at 072221 005956"
"Power loss from 010170 000000 to 072221 010000"
"Late probe turn on at 072221 010000"
7/22/2021,01:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 015918"
"Late probe turn on at 072221 015918"
"Power loss from 010170 000000 to 072221 015922"
"Late probe turn on at 072221 015922"
"Power loss from 010170 000000 to 072221 015926"
"Late probe turn on at 072221 015926"
"Power loss from 010170 000000 to 072221 015931"
"Late probe turn on at 072221 015931"
"Power loss from 010170 000000 to 072221 015935"
"Late probe turn on at 072221 015935"
"Power loss from 010170 000000 to 072221 015939"
"Late probe turn on at 072221 015939"
"Power loss from 010170 000000 to 072221 015943"
"Late probe turn on at 072221 015943"
"Power loss from 010170 000000 to 072221 015947"
"Late probe turn on at 072221 015947"
"Power loss from 010170 000000 to 072221 015951"
"Late probe turn on at 072221 015951"
"Power loss from 010170 000000 to 072221 015955"
"Late probe turn on at 072221 015955"
"Power loss from 010170 000000 to 072221 020000"
"Late probe turn on at 072221 020000"
7/22/2021,02:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 025918"
"Late probe turn on at 072221 025918"
"Power loss from 010170 000000 to 072221 025922"
"Late probe turn on at 072221 025922"
"Power loss from 010170 000000 to 072221 025926"
"Late probe turn on at 072221 025926"
"Power loss from 010170 000000 to 072221 025931"
"Late probe turn on at 072221 025931"
"Power loss from 010170 000000 to 072221 025935"
"Late probe turn on at 072221 025935"
"Power loss from 010170 000000 to 072221 025939"
"Late probe turn on at 072221 025939"
"Power loss from 010170 000000 to 072221 025943"
"Late probe turn on at 072221 025943"
"Power loss from 010170 000000 to 072221 025947"
"Late probe turn on at 072221 025947"
"Power loss from 010170 000000 to 072221 025951"
"Late probe turn on at 072221 025951"
"Power loss from 010170 000000 to 072221 025956"
"Late probe turn on at 072221 025956"
"Power loss from 010170 000000 to 072221 030000"
"Late probe turn on at 072221 030000"
7/22/2021,03:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 035918"
"Late probe turn on at 072221 035918"
"Power loss from 010170 000000 to 072221 035922"
"Late probe turn on at 072221 035922"
"Power loss from 010170 000000 to 072221 035927"
"Late probe turn on at 072221 035927"
"Power loss from 010170 000000 to 072221 035931"
"Late probe turn on at 072221 035931"
"Power loss from 010170 000000 to 072221 035935"
"Late probe turn on at 072221 035935"
"Power loss from 010170 000000 to 072221 035939"
"Late probe turn on at 072221 035939"
"Power loss from 010170 000000 to 072221 035943"
"Late probe turn on at 072221 035943"
"Power loss from 010170 000000 to 072221 035947"
"Late probe turn on at 072221 035947"
"Power loss from 010170 000000 to 072221 035952"
"Late probe turn on at 072221 035952"
"Power loss from 010170 000000 to 072221 035956"
"Late probe turn on at 072221 035956"
"Power loss from 010170 000000 to 072221 040000"
"Late probe turn on at 072221 040000"
7/22/2021,04:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 045918"
"Late probe turn on at 072221 045918"
"Power loss from 010170 000000 to 072221 045922"
"Late probe turn on at 072221 045922"
"Power loss from 010170 000000 to 072221 045926"
"Late probe turn on at 072221 045926"
"Power loss from 010170 000000 to 072221 045931"
"Late probe turn on at 072221 045931"
"Power loss from 010170 000000 to 072221 045935"
"Late probe turn on at 072221 045935"
"Power loss from 010170 000000 to 072221 045939"
"Late probe turn on at 072221 045939"
"Power loss from 010170 000000 to 072221 045943"
"Late probe turn on at 072221 045943"
"Power loss from 010170 000000 to 072221 045947"
"Late probe turn on at 072221 045947"
"Power loss from 010170 000000 to 072221 045951"
"Late probe turn on at 072221 045951"
"Power loss from 010170 000000 to 072221 045955"
"Late probe turn on at 072221 045955"
"Power loss from 010170 000000 to 072221 050000"
"Late probe turn on at 072221 050000"
7/22/2021,05:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 055918"
"Late probe turn on at 072221 055918"
"Power loss from 010170 000000 to 072221 055922"
"Late probe turn on at 072221 055922"
"Power loss from 010170 000000 to 072221 055927"
"Late probe turn on at 072221 055927"
"Power loss from 010170 000000 to 072221 055931"
"Late probe turn on at 072221 055931"
"Power loss from 010170 000000 to 072221 055935"
"Late probe turn on at 072221 055935"
"Power loss from 010170 000000 to 072221 055939"
"Late probe turn on at 072221 055939"
"Power loss from 010170 000000 to 072221 055943"
"Late probe turn on at 072221 055943"
"Power loss from 010170 000000 to 072221 055947"
"Late probe turn on at 072221 055947"
"Power loss from 010170 000000 to 072221 055951"
"Late probe turn on at 072221 055951"
"Power loss from 010170 000000 to 072221 055956"
"Late probe turn on at 072221 055956"
"Power loss from 010170 000000 to 072221 060000"
"Late probe turn on at 072221 060000"
7/22/2021,06:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 065918"
"Late probe turn on at 072221 065918"
"Power loss from 010170 000000 to 072221 065922"
"Late probe turn on at 072221 065922"
"Power loss from 010170 000000 to 072221 065926"
"Late probe turn on at 072221 065926"
"Power loss from 010170 000000 to 072221 065931"
"Late probe turn on at 072221 065931"
"Power loss from 010170 000000 to 072221 065935"
"Late probe turn on at 072221 065935"
"Power loss from 010170 000000 to 072221 065939"
"Late probe turn on at 072221 065939"
"Power loss from 010170 000000 to 072221 065943"
"Late probe turn on at 072221 065943"
"Power loss from 010170 000000 to 072221 065947"
"Late probe turn on at 072221 065947"
"Power loss from 010170 000000 to 072221 065951"
"Late probe turn on at 072221 065951"
"Power loss from 010170 000000 to 072221 065955"
"Late probe turn on at 072221 065955"
"Power loss from 010170 000000 to 072221 065959"
"Late probe turn on at 072221 065959"
"Power loss from 010170 000000 to 072221 075918"
"Late probe turn on at 072221 075918"
"Power loss from 010170 000000 to 072221 075922"
"Late probe turn on at 072221 075922"
"Power loss from 010170 000000 to 072221 075926"
"Late probe turn on at 072221 075926"
"Power loss from 010170 000000 to 072221 075931"
"Late probe turn on at 072221 075931"
"Power loss from 010170 000000 to 072221 075935"
"Late probe turn on at 072221 075935"
"Power loss from 010170 000000 to 072221 075939"
"Late probe turn on at 072221 075939"
"Power loss from 010170 000000 to 072221 075943"
"Late probe turn on at 072221 075943"
"Power loss from 010170 000000 to 072221 075947"
"Late probe turn on at 072221 075947"
"Power loss from 010170 000000 to 072221 075951"
"Late probe turn on at 072221 075951"
"Power loss from 010170 000000 to 072221 075955"
"Late probe turn on at 072221 075955"
"Power loss from 010170 000000 to 072221 080000"
"Late probe turn on at 072221 080000"
7/22/2021,08:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 085918"
"Late probe turn on at 072221 085918"
"Power loss from 010170 000000 to 072221 085922"
"Late probe turn on at 072221 085922"
"Power loss from 010170 000000 to 072221 085926"
"Late probe turn on at 072221 085926"
"Power loss from 010170 000000 to 072221 085931"
"Late probe turn on at 072221 085931"
"Power loss from 010170 000000 to 072221 085935"
"Late probe turn on at 072221 085935"
"Power loss from 010170 000000 to 072221 085939"
"Late probe turn on at 072221 085939"
"Power loss from 010170 000000 to 072221 085943"
"Late probe turn on at 072221 085943"
"Power loss from 010170 000000 to 072221 085947"
"Late probe turn on at 072221 085947"
"Power loss from 010170 000000 to 072221 085951"
"Late probe turn on at 072221 085951"
"Power loss from 010170 000000 to 072221 085955"
"Late probe turn on at 072221 085955"
"Power loss from 010170 000000 to 072221 090000"
"Late probe turn on at 072221 090000"
7/22/2021,09:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 095918"
"Late probe turn on at 072221 095918"
"Power loss from 010170 000000 to 072221 095922"
"Late probe turn on at 072221 095922"
"Power loss from 010170 000000 to 072221 095926"
"Late probe turn on at 072221 095926"
"Power loss from 010170 000000 to 072221 095931"
"Late probe turn on at 072221 095931"
"Power loss from 010170 000000 to 072221 095935"
"Late probe turn on at 072221 095935"
"Power loss from 010170 000000 to 072221 095939"
"Late probe turn on at 072221 095939"
"Power loss from 010170 000000 to 072221 095943"
"Late probe turn on at 072221 095943"
"Power loss from 010170 000000 to 072221 095947"
"Late probe turn on at 072221 095947"
"Power loss from 010170 000000 to 072221 095952"
"Late probe turn on at 072221 095952"
"Power loss from 010170 000000 to 072221 095956"
"Late probe turn on at 072221 095956"
"Power loss from 010170 000000 to 072221 100000"
"Late probe turn on at 072221 100000"
7/22/2021,10:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 105918"
"Late probe turn on at 072221 105918"
"Power loss from 010170 000000 to 072221 105922"
"Late probe turn on at 072221 105922"
"Power loss from 010170 000000 to 072221 105926"
"Late probe turn on at 072221 105926"
"Power loss from 010170 000000 to 072221 105931"
"Late probe turn on at 072221 105931"
"Power loss from 010170 000000 to 072221 105935"
"Late probe turn on at 072221 105935"
"Power loss from 010170 000000 to 072221 105939"
"Late probe turn on at 072221 105939"
"Power loss from 010170 000000 to 072221 105943"
"Late probe turn on at 072221 105943"
"Power loss from 010170 000000 to 072221 105947"
"Late probe turn on at 072221 105947"
"Power loss from 010170 000000 to 072221 105951"
"Late probe turn on at 072221 105951"
"Power loss from 010170 000000 to 072221 105956"
"Late probe turn on at 072221 105956"
"Power loss from 010170 000000 to 072221 110000"
"Late probe turn on at 072221 110000"
7/22/2021,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 115918"
"Late probe turn on at 072221 115918"
"Power loss from 010170 000000 to 072221 115922"
"Late probe turn on at 072221 115922"
"Power loss from 010170 000000 to 072221 115927"
"Late probe turn on at 072221 115927"
"Power loss from 010170 000000 to 072221 115931"
"Late probe turn on at 072221 115931"
"Power loss from 010170 000000 to 072221 115935"
"Late probe turn on at 072221 115935"
"Power loss from 010170 000000 to 072221 115939"
"Late probe turn on at 072221 115939"
"Power loss from 010170 000000 to 072221 115943"
"Late probe turn on at 072221 115943"
"Power loss from 010170 000000 to 072221 115947"
"Late probe turn on at 072221 115947"
"Power loss from 010170 000000 to 072221 115951"
"Late probe turn on at 072221 115951"
"Power loss from 010170 000000 to 072221 115956"
"Late probe turn on at 072221 115956"
"Power loss from 010170 000000 to 072221 120000"
"Late probe turn on at 072221 120000"
7/22/2021,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 125918"
"Late probe turn on at 072221 125918"
"Power loss from 010170 000000 to 072221 125922"
"Late probe turn on at 072221 125922"
"Power loss from 010170 000000 to 072221 125926"
"Late probe turn on at 072221 125926"
"Power loss from 010170 000000 to 072221 125930"
"Late probe turn on at 072221 125930"
"Power loss from 010170 000000 to 072221 125935"
"Late probe turn on at 072221 125935"
"Power loss from 010170 000000 to 072221 125939"
"Late probe turn on at 072221 125939"
"Power loss from 010170 000000 to 072221 125943"
"Late probe turn on at 072221 125943"
"Power loss from 010170 000000 to 072221 125947"
"Late probe turn on at 072221 125947"
"Power loss from 010170 000000 to 072221 125951"
"Late probe turn on at 072221 125951"
"Power loss from 010170 000000 to 072221 125955"
"Late probe turn on at 072221 125955"
"Power loss from 010170 000000 to 072221 125959"
"Late probe turn on at 072221 125959"
"Power loss from 010170 000000 to 072221 135918"
"Late probe turn on at 072221 135918"
"Power loss from 010170 000000 to 072221 135922"
"Late probe turn on at 072221 135922"
"Power loss from 010170 000000 to 072221 135926"
"Late probe turn on at 072221 135926"
"Power loss from 010170 000000 to 072221 135931"
"Late probe turn on at 072221 135931"
"Power loss from 010170 000000 to 072221 135935"
"Late probe turn on at 072221 135935"
"Power loss from 010170 000000 to 072221 135939"
"Late probe turn on at 072221 135939"
"Power loss from 010170 000000 to 072221 135943"
"Late probe turn on at 072221 135943"
"Power loss from 010170 000000 to 072221 135947"
"Late probe turn on at 072221 135947"
"Power loss from 010170 000000 to 072221 135951"
"Late probe turn on at 072221 135951"
"Power loss from 010170 000000 to 072221 135955"
"Late probe turn on at 072221 135955"
"Power loss from 010170 000000 to 072221 140000"
"Late probe turn on at 072221 140000"
7/22/2021,14:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 145918"
"Late probe turn on at 072221 145918"
"Power loss from 010170 000000 to 072221 145922"
"Late probe turn on at 072221 145922"
"Power loss from 010170 000000 to 072221 145927"
"Late probe turn on at 072221 145927"
"Power loss from 010170 000000 to 072221 145931"
"Late probe turn on at 072221 145931"
"Power loss from 010170 000000 to 072221 145935"
"Late probe turn on at 072221 145935"
"Power loss from 010170 000000 to 072221 145939"
"Late probe turn on at 072221 145939"
"Power loss from 010170 000000 to 072221 145943"
"Late probe turn on at 072221 145943"
"Power loss from 010170 000000 to 072221 145948"
"Late probe turn on at 072221 145948"
"Power loss from 010170 000000 to 072221 145952"
"Late probe turn on at 072221 145952"
"Power loss from 010170 000000 to 072221 145956"
"Late probe turn on at 072221 145956"
"Power loss from 010170 000000 to 072221 150000"
"Late probe turn on at 072221 150000"
7/22/2021,15:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 155918"
"Late probe turn on at 072221 155918"
"Power loss from 010170 000000 to 072221 155922"
"Late probe turn on at 072221 155922"
"Power loss from 010170 000000 to 072221 155927"
"Late probe turn on at 072221 155927"
"Power loss from 010170 000000 to 072221 155931"
"Late probe turn on at 072221 155931"
"Power loss from 010170 000000 to 072221 155935"
"Late probe turn on at 072221 155935"
"Power loss from 010170 000000 to 072221 155939"
"Late probe turn on at 072221 155939"
"Power loss from 010170 000000 to 072221 155943"
"Late probe turn on at 072221 155943"
"Power loss from 010170 000000 to 072221 155948"
"Late probe turn on at 072221 155948"
"Power loss from 010170 000000 to 072221 155952"
"Late probe turn on at 072221 155952"
"Power loss from 010170 000000 to 072221 155956"
"Late probe turn on at 072221 155956"
"Power loss from 010170 000000 to 072221 160000"
"Late probe turn on at 072221 160000"
7/22/2021,16:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 165918"
"Late probe turn on at 072221 165918"
"Power loss from 010170 000000 to 072221 165922"
"Late probe turn on at 072221 165922"
"Power loss from 010170 000000 to 072221 165926"
"Late probe turn on at 072221 165926"
"Power loss from 010170 000000 to 072221 165931"
"Late probe turn on at 072221 165931"
"Power loss from 010170 000000 to 072221 165935"
"Late probe turn on at 072221 165935"
"Power loss from 010170 000000 to 072221 165939"
"Late probe turn on at 072221 165939"
"Power loss from 010170 000000 to 072221 165943"
"Late probe turn on at 072221 165943"
"Power loss from 010170 000000 to 072221 165947"
"Late probe turn on at 072221 165947"
"Power loss from 010170 000000 to 072221 165951"
"Late probe turn on at 072221 165951"
"Power loss from 010170 000000 to 072221 165955"
"Late probe turn on at 072221 165955"
"Power loss from 010170 000000 to 072221 165959"
"Late probe turn on at 072221 165959"
"Power loss from 010170 000000 to 072221 175918"
"Late probe turn on at 072221 175918"
"Power loss from 010170 000000 to 072221 175922"
"Late probe turn on at 072221 175922"
"Power loss from 010170 000000 to 072221 175926"
"Late probe turn on at 072221 175926"
"Power loss from 010170 000000 to 072221 175931"
"Late probe turn on at 072221 175931"
"Power loss from 010170 000000 to 072221 175935"
"Late probe turn on at 072221 175935"
"Power loss from 010170 000000 to 072221 175939"
"Late probe turn on at 072221 175939"
"Power loss from 010170 000000 to 072221 175943"
"Late probe turn on at 072221 175943"
"Power loss from 010170 000000 to 072221 175947"
"Late probe turn on at 072221 175947"
"Power loss from 010170 000000 to 072221 175952"
"Late probe turn on at 072221 175952"
"Power loss from 010170 000000 to 072221 175956"
"Late probe turn on at 072221 175956"
"Power loss from 010170 000000 to 072221 180000"
"Late probe turn on at 072221 180000"
7/22/2021,18:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 185918"
"Late probe turn on at 072221 185918"
"Power loss from 010170 000000 to 072221 185922"
"Late probe turn on at 072221 185922"
"Power loss from 010170 000000 to 072221 185926"
"Late probe turn on at 072221 185926"
"Power loss from 010170 000000 to 072221 185931"
"Late probe turn on at 072221 185931"
"Power loss from 010170 000000 to 072221 185935"
"Late probe turn on at 072221 185935"
"Power loss from 010170 000000 to 072221 185939"
"Late probe turn on at 072221 185939"
"Power loss from 010170 000000 to 072221 185943"
"Late probe turn on at 072221 185943"
"Power loss from 010170 000000 to 072221 185947"
"Late probe turn on at 072221 185947"
"Power loss from 010170 000000 to 072221 185952"
"Late probe turn on at 072221 185952"
"Power loss from 010170 000000 to 072221 185956"
"Late probe turn on at 072221 185956"
"Power loss from 010170 000000 to 072221 190000"
"Late probe turn on at 072221 190000"
7/22/2021,19:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 195918"
"Late probe turn on at 072221 195918"
"Power loss from 010170 000000 to 072221 195922"
"Late probe turn on at 072221 195922"
"Power loss from 010170 000000 to 072221 195926"
"Late probe turn on at 072221 195926"
"Power loss from 010170 000000 to 072221 195931"
"Late probe turn on at 072221 195931"
"Power loss from 010170 000000 to 072221 195935"
"Late probe turn on at 072221 195935"
"Power loss from 010170 000000 to 072221 195939"
"Late probe turn on at 072221 195939"
"Power loss from 010170 000000 to 072221 195943"
"Late probe turn on at 072221 195943"
"Power loss from 010170 000000 to 072221 195947"
"Late probe turn on at 072221 195947"
"Power loss from 010170 000000 to 072221 195952"
"Late probe turn on at 072221 195952"
"Power loss from 010170 000000 to 072221 195956"
"Late probe turn on at 072221 195956"
"Power loss from 010170 000000 to 072221 200000"
"Late probe turn on at 072221 200000"
7/22/2021,20:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 205918"
"Late probe turn on at 072221 205918"
"Power loss from 010170 000000 to 072221 205923"
"Late probe turn on at 072221 205923"
"Power loss from 010170 000000 to 072221 205927"
"Late probe turn on at 072221 205927"
"Power loss from 010170 000000 to 072221 205931"
"Late probe turn on at 072221 205931"
"Power loss from 010170 000000 to 072221 205935"
"Late probe turn on at 072221 205935"
"Power loss from 010170 000000 to 072221 205939"
"Late probe turn on at 072221 205939"
"Power loss from 010170 000000 to 072221 205943"
"Late probe turn on at 072221 205943"
"Power loss from 010170 000000 to 072221 205947"
"Late probe turn on at 072221 205947"
"Power loss from 010170 000000 to 072221 205951"
"Late probe turn on at 072221 205951"
"Power loss from 010170 000000 to 072221 205956"
"Late probe turn on at 072221 205956"
"Power loss from 010170 000000 to 072221 210000"
"Late probe turn on at 072221 210000"
7/22/2021,21:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 215918"
"Late probe turn on at 072221 215918"
"Power loss from 010170 000000 to 072221 215922"
"Late probe turn on at 072221 215922"
"Power loss from 010170 000000 to 072221 215927"
"Late probe turn on at 072221 215927"
"Power loss from 010170 000000 to 072221 215931"
"Late probe turn on at 072221 215931"
"Power loss from 010170 000000 to 072221 215935"
"Late probe turn on at 072221 215935"
"Power loss from 010170 000000 to 072221 215939"
"Late probe turn on at 072221 215939"
"Power loss from 010170 000000 to 072221 215943"
"Late probe turn on at 072221 215943"
"Power loss from 010170 000000 to 072221 215947"
"Late probe turn on at 072221 215947"
"Power loss from 010170 000000 to 072221 215952"
"Late probe turn on at 072221 215952"
"Power loss from 010170 000000 to 072221 215956"
"Late probe turn on at 072221 215956"
"Power loss from 010170 000000 to 072221 220000"
"Late probe turn on at 072221 220000"
7/22/2021,22:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072221 225918"
"Late probe turn on at 072221 225918"
"Power loss from 010170 000000 to 072221 225922"
"Late probe turn on at 072221 225922"
"Power loss from 010170 000000 to 072221 225927"
"Late probe turn on at 072221 225927"
"Power loss from 010170 000000 to 072221 225931"
"Late probe turn on at 072221 225931"
"Power loss from 010170 000000 to 072221 225935"
"Late probe turn on at 072221 225935"
"Power loss from 010170 000000 to 072221 225939"
"Late probe turn on at 072221 225939"
"Power loss from 010170 000000 to 072221 225943"
"Late probe turn on at 072221 225943"
"Power loss from 010170 000000 to 072221 225947"
"Late probe turn on at 072221 225947"
"Power loss from 010170 000000 to 072221 225951"
"Late probe turn on at 072221 225951"
"Power loss from 010170 000000 to 072221 225956"
"Late probe turn on at 072221 225956"
"Power loss from 010170 000000 to 072221 230000"
