Mini Sonde 5 64819
"Log File Name : Vogel_Lake_64819"
"Setup Date (M/D/YYYY) : 5/27/2021"
"Setup Time (HH:MM:SS) : 10:24:42"
"Starting Date (M/D/YYYY) : 5/27/2021"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/27/2021"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l","","%Left",""

"Late probe turn on at 060321 084452"
"Power loss from 010170 000000 to 060321 084456"
"Late probe turn on at 060321 084456"
"Power loss from 010170 000000 to 060321 084500"
"Late probe turn on at 060321 084500"
6/3/2021,08:45:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 085804"
"Late probe turn on at 060321 085804"
"Power loss from 010170 000000 to 060321 085811"
"Late probe turn on at 060321 085811"
"Power loss from 010170 000000 to 060321 085817"
"Late probe turn on at 060321 085817"
"Power loss from 010170 000000 to 060321 085823"
"Late probe turn on at 060321 085823"
"Power loss from 010170 000000 to 060321 085829"
"Late probe turn on at 060321 085829"
"Power loss from 010170 000000 to 060321 085835"
"Late probe turn on at 060321 085835"
"Power loss from 010170 000000 to 060321 085841"
"Late probe turn on at 060321 085841"
"Power loss from 010170 000000 to 060321 085846"
"Late probe turn on at 060321 085846"
"Power loss from 010170 000000 to 060321 085851"
"Late probe turn on at 060321 085851"
"Power loss from 010170 000000 to 060321 085856"
"Late probe turn on at 060321 085856"
"Power loss from 010170 000000 to 060321 085900"
"Late probe turn on at 060321 085900"
"Power loss from 010170 000000 to 060321 085905"
"Late probe turn on at 060321 085905"
"Power loss from 010170 000000 to 060321 085909"
"Late probe turn on at 060321 085909"
"Power loss from 010170 000000 to 060321 085913"
"Late probe turn on at 060321 085913"
"Power loss from 010170 000000 to 060321 085917"
"Late probe turn on at 060321 085917"
"Power loss from 010170 000000 to 060321 085922"
"Late probe turn on at 060321 085922"
"Power loss from 010170 000000 to 060321 085926"
"Late probe turn on at 060321 085926"
"Power loss from 010170 000000 to 060321 085930"
"Late probe turn on at 060321 085930"
"Power loss from 010170 000000 to 060321 085935"
"Late probe turn on at 060321 085935"
"Power loss from 010170 000000 to 060321 085939"
"Late probe turn on at 060321 085939"
"Power loss from 010170 000000 to 060321 085943"
"Late probe turn on at 060321 085943"
"Power loss from 010170 000000 to 060321 085948"
"Late probe turn on at 060321 085948"
"Power loss from 010170 000000 to 060321 085952"
"Late probe turn on at 060321 085952"
"Power loss from 010170 000000 to 060321 085956"
"Late probe turn on at 060321 085956"
"Power loss from 010170 000000 to 060321 090000"
"Late probe turn on at 060321 090000"
6/3/2021,09:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 091304"
"Late probe turn on at 060321 091304"
"Power loss from 010170 000000 to 060321 091311"
"Late probe turn on at 060321 091311"
"Power loss from 010170 000000 to 060321 091317"
"Late probe turn on at 060321 091317"
"Power loss from 010170 000000 to 060321 091323"
"Late probe turn on at 060321 091323"
"Power loss from 010170 000000 to 060321 091330"
"Late probe turn on at 060321 091330"
"Power loss from 010170 000000 to 060321 091335"
"Late probe turn on at 060321 091335"
"Power loss from 010170 000000 to 060321 091341"
"Late probe turn on at 060321 091341"
"Power loss from 010170 000000 to 060321 091345"
"Late probe turn on at 060321 091345"
"Power loss from 010170 000000 to 060321 091351"
"Late probe turn on at 060321 091351"
"Power loss from 010170 000000 to 060321 091355"
"Late probe turn on at 060321 091355"
"Power loss from 010170 000000 to 060321 091359"
"Late probe turn on at 060321 091359"
"Power loss from 010170 000000 to 060321 091404"
"Late probe turn on at 060321 091404"
"Power loss from 010170 000000 to 060321 091408"
"Late probe turn on at 060321 091408"
"Power loss from 010170 000000 to 060321 091412"
"Late probe turn on at 060321 091412"
"Power loss from 010170 000000 to 060321 091417"
"Late probe turn on at 060321 091417"
"Power loss from 010170 000000 to 060321 091421"
"Late probe turn on at 060321 091421"
"Power loss from 010170 000000 to 060321 091425"
"Late probe turn on at 060321 091425"
"Power loss from 010170 000000 to 060321 091430"
"Late probe turn on at 060321 091430"
"Power loss from 010170 000000 to 060321 091434"
"Late probe turn on at 060321 091434"
"Power loss from 010170 000000 to 060321 091439"
"Late probe turn on at 060321 091439"
"Power loss from 010170 000000 to 060321 091443"
"Late probe turn on at 060321 091443"
"Power loss from 010170 000000 to 060321 091447"
"Late probe turn on at 060321 091447"
"Power loss from 010170 000000 to 060321 091451"
"Late probe turn on at 060321 091451"
"Power loss from 010170 000000 to 060321 091456"
"Late probe turn on at 060321 091456"
"Power loss from 010170 000000 to 060321 091500"
"Late probe turn on at 060321 091500"
6/3/2021,09:15:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 092804"
"Late probe turn on at 060321 092804"
"Power loss from 010170 000000 to 060321 092811"
"Late probe turn on at 060321 092811"
"Power loss from 010170 000000 to 060321 092817"
"Late probe turn on at 060321 092817"
"Power loss from 010170 000000 to 060321 092823"
"Late probe turn on at 060321 092823"
"Power loss from 010170 000000 to 060321 092829"
"Late probe turn on at 060321 092829"
"Power loss from 010170 000000 to 060321 092835"
"Late probe turn on at 060321 092835"
"Power loss from 010170 000000 to 060321 092840"
"Late probe turn on at 060321 092840"
"Power loss from 010170 000000 to 060321 092845"
"Late probe turn on at 060321 092845"
"Power loss from 010170 000000 to 060321 092850"
"Late probe turn on at 060321 092850"
"Power loss from 010170 000000 to 060321 092855"
"Late probe turn on at 060321 092855"
"Power loss from 010170 000000 to 060321 092859"
"Late probe turn on at 060321 092859"
"Power loss from 010170 000000 to 060321 092903"
"Late probe turn on at 060321 092903"
"Power loss from 010170 000000 to 060321 092908"
"Late probe turn on at 060321 092908"
"Power loss from 010170 000000 to 060321 092912"
"Late probe turn on at 060321 092912"
"Power loss from 010170 000000 to 060321 092916"
"Late probe turn on at 060321 092916"
"Power loss from 010170 000000 to 060321 092921"
"Late probe turn on at 060321 092921"
"Power loss from 010170 000000 to 060321 092925"
"Late probe turn on at 060321 092925"
"Power loss from 010170 000000 to 060321 092929"
"Late probe turn on at 060321 092929"
"Power loss from 010170 000000 to 060321 092933"
"Late probe turn on at 060321 092933"
"Power loss from 010170 000000 to 060321 092938"
"Late probe turn on at 060321 092938"
"Power loss from 010170 000000 to 060321 092942"
"Late probe turn on at 060321 092942"
"Power loss from 010170 000000 to 060321 092947"
"Late probe turn on at 060321 092947"
"Power loss from 010170 000000 to 060321 092951"
"Late probe turn on at 060321 092951"
"Power loss from 010170 000000 to 060321 092955"
"Late probe turn on at 060321 092955"
"Power loss from 010170 000000 to 060321 092959"
"Late probe turn on at 060321 092959"
"Power loss from 010170 000000 to 060321 094304"
"Late probe turn on at 060321 094304"
"Power loss from 010170 000000 to 060321 094310"
"Late probe turn on at 060321 094310"
"Power loss from 010170 000000 to 060321 094317"
"Late probe turn on at 060321 094317"
"Power loss from 010170 000000 to 060321 094323"
"Late probe turn on at 060321 094323"
"Power loss from 010170 000000 to 060321 094329"
"Late probe turn on at 060321 094329"
"Power loss from 010170 000000 to 060321 094335"
"Late probe turn on at 060321 094335"
"Power loss from 010170 000000 to 060321 094340"
"Late probe turn on at 060321 094340"
"Power loss from 010170 000000 to 060321 094345"
"Late probe turn on at 060321 094345"
"Power loss from 010170 000000 to 060321 094350"
"Late probe turn on at 060321 094350"
"Power loss from 010170 000000 to 060321 094355"
"Late probe turn on at 060321 094355"
"Power loss from 010170 000000 to 060321 094359"
"Late probe turn on at 060321 094359"
"Power loss from 010170 000000 to 060321 094403"
"Late probe turn on at 060321 094403"
"Power loss from 010170 000000 to 060321 094408"
"Late probe turn on at 060321 094408"
"Power loss from 010170 000000 to 060321 094412"
"Late probe turn on at 060321 094412"
"Power loss from 010170 000000 to 060321 094416"
"Late probe turn on at 060321 094416"
"Power loss from 010170 000000 to 060321 094421"
"Late probe turn on at 060321 094421"
"Power loss from 010170 000000 to 060321 094425"
"Late probe turn on at 060321 094425"
"Power loss from 010170 000000 to 060321 094429"
"Late probe turn on at 060321 094429"
"Power loss from 010170 000000 to 060321 094434"
"Late probe turn on at 060321 094434"
"Power loss from 010170 000000 to 060321 094438"
"Late probe turn on at 060321 094438"
"Power loss from 010170 000000 to 060321 094442"
"Late probe turn on at 060321 094442"
"Power loss from 010170 000000 to 060321 094447"
"Late probe turn on at 060321 094447"
"Power loss from 010170 000000 to 060321 094451"
"Late probe turn on at 060321 094451"
"Power loss from 010170 000000 to 060321 094455"
"Late probe turn on at 060321 094455"
"Power loss from 010170 000000 to 060321 094500"
"Late probe turn on at 060321 094500"
6/3/2021,09:45:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 095804"
"Late probe turn on at 060321 095804"
"Power loss from 010170 000000 to 060321 095810"
"Late probe turn on at 060321 095810"
"Power loss from 010170 000000 to 060321 095817"
"Late probe turn on at 060321 095817"
"Power loss from 010170 000000 to 060321 095823"
"Late probe turn on at 060321 095823"
"Power loss from 010170 000000 to 060321 095829"
"Late probe turn on at 060321 095829"
"Power loss from 010170 000000 to 060321 095835"
"Late probe turn on at 060321 095835"
"Power loss from 010170 000000 to 060321 095840"
"Late probe turn on at 060321 095840"
"Power loss from 010170 000000 to 060321 095845"
"Late probe turn on at 060321 095845"
"Power loss from 010170 000000 to 060321 095849"
"Late probe turn on at 060321 095849"
"Power loss from 010170 000000 to 060321 095854"
"Late probe turn on at 060321 095854"
"Power loss from 010170 000000 to 060321 095858"
"Late probe turn on at 060321 095858"
"Power loss from 010170 000000 to 060321 095902"
"Late probe turn on at 060321 095902"
"Power loss from 010170 000000 to 060321 095906"
"Late probe turn on at 060321 095906"
"Power loss from 010170 000000 to 060321 095911"
"Late probe turn on at 060321 095911"
"Power loss from 010170 000000 to 060321 095915"
"Late probe turn on at 060321 095915"
"Power loss from 010170 000000 to 060321 095919"
"Late probe turn on at 060321 095919"
"Power loss from 010170 000000 to 060321 095924"
"Late probe turn on at 060321 095924"
"Power loss from 010170 000000 to 060321 095928"
"Late probe turn on at 060321 095928"
"Power loss from 010170 000000 to 060321 095932"
"Late probe turn on at 060321 095932"
"Power loss from 010170 000000 to 060321 095937"
"Late probe turn on at 060321 095937"
"Power loss from 010170 000000 to 060321 095941"
"Late probe turn on at 060321 095941"
"Power loss from 010170 000000 to 060321 095945"
"Late probe turn on at 060321 095945"
"Power loss from 010170 000000 to 060321 095949"
"Late probe turn on at 060321 095949"
"Power loss from 010170 000000 to 060321 095954"
"Late probe turn on at 060321 095954"
"Power loss from 010170 000000 to 060321 095958"
"Late probe turn on at 060321 095958"
"Power loss from 010170 000000 to 060321 101304"
"Late probe turn on at 060321 101304"
"Power loss from 010170 000000 to 060321 101310"
"Late probe turn on at 060321 101310"
"Power loss from 010170 000000 to 060321 101317"
"Late probe turn on at 060321 101317"
"Power loss from 010170 000000 to 060321 101323"
"Late probe turn on at 060321 101323"
"Power loss from 010170 000000 to 060321 101329"
"Late probe turn on at 060321 101329"
"Power loss from 010170 000000 to 060321 101334"
"Late probe turn on at 060321 101334"
"Power loss from 010170 000000 to 060321 101340"
"Late probe turn on at 060321 101340"
"Power loss from 010170 000000 to 060321 101344"
"Late probe turn on at 060321 101344"
"Power loss from 010170 000000 to 060321 101349"
"Late probe turn on at 060321 101349"
"Power loss from 010170 000000 to 060321 101353"
"Late probe turn on at 060321 101353"
"Power loss from 010170 000000 to 060321 101357"
"Late probe turn on at 060321 101357"
"Power loss from 010170 000000 to 060321 101401"
"Late probe turn on at 060321 101401"
"Power loss from 010170 000000 to 060321 101406"
"Late probe turn on at 060321 101406"
"Power loss from 010170 000000 to 060321 101410"
"Late probe turn on at 060321 101410"
"Power loss from 010170 000000 to 060321 101414"
"Late probe turn on at 060321 101414"
"Power loss from 010170 000000 to 060321 101419"
"Late probe turn on at 060321 101419"
"Power loss from 010170 000000 to 060321 101423"
"Late probe turn on at 060321 101423"
"Power loss from 010170 000000 to 060321 101427"
"Late probe turn on at 060321 101427"
"Power loss from 010170 000000 to 060321 101432"
"Late probe turn on at 060321 101432"
"Power loss from 010170 000000 to 060321 101436"
"Late probe turn on at 060321 101436"
"Power loss from 010170 000000 to 060321 101440"
"Late probe turn on at 060321 101440"
"Power loss from 010170 000000 to 060321 101445"
"Late probe turn on at 060321 101445"
"Power loss from 010170 000000 to 060321 101449"
"Late probe turn on at 060321 101449"
"Power loss from 010170 000000 to 060321 101453"
"Late probe turn on at 060321 101453"
"Power loss from 010170 000000 to 060321 101458"
"Late probe turn on at 060321 101458"
"Power loss from 010170 000000 to 060321 102804"
"Late probe turn on at 060321 102804"
"Power loss from 010170 000000 to 060321 102810"
"Late probe turn on at 060321 102810"
"Power loss from 010170 000000 to 060321 102817"
"Late probe turn on at 060321 102817"
"Power loss from 010170 000000 to 060321 102823"
"Late probe turn on at 060321 102823"
"Power loss from 010170 000000 to 060321 102829"
"Late probe turn on at 060321 102829"
"Power loss from 010170 000000 to 060321 102835"
"Late probe turn on at 060321 102835"
"Power loss from 010170 000000 to 060321 102839"
"Late probe turn on at 060321 102839"
"Power loss from 010170 000000 to 060321 102845"
"Late probe turn on at 060321 102845"
"Power loss from 010170 000000 to 060321 102849"
"Late probe turn on at 060321 102849"
"Power loss from 010170 000000 to 060321 102853"
"Late probe turn on at 060321 102853"
"Power loss from 010170 000000 to 060321 102857"
"Late probe turn on at 060321 102857"
"Power loss from 010170 000000 to 060321 102902"
"Late probe turn on at 060321 102902"
"Power loss from 010170 000000 to 060321 102906"
"Late probe turn on at 060321 102906"
